Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Gurobi,filtered_GW200115_042309_7dt_separate.csv,10,50,1,11,0.503489,9.88168,0.26204,0 1 8 4 5 6 3 2 7 9 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,20,50,1,20,0.680103,19.4466,0.585963,0 1 10 2 12 3 14 6 15 5 21 7 13 11 18 17 9 4 8 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,30,50,1,29,0.727646,29.9242,9.55357,0 1 13 7 21 14 6 25 28 34 15 38 12 5 3 2 10 8 4 22 40 9 11 18 37 17 45 44 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,40,50,1,38,0.746476,39.9905,601.689,0 1 13 7 21 3 12 38 5 15 34 25 28 53 6 14 2 10 57 68 11 9 18 70 37 17 40 22 4 8 47 58 62 44 45 76 56 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,50,50,1,47,0.759818,49.7931,602.807,0 1 10 14 2 3 6 53 28 5 15 25 34 82 38 12 86 21 7 13 4 22 40 17 79 37 70 18 11 9 8 57 68 80 58 90 81 62 47 83 44 78 84 45 56 76 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,60,50,1,53,0.767031,59.9118,0.479402,0 96 37 70 18 1 11 8 68 4 22 10 14 3 57 9 40 79 90 80 58 45 83 47 62 44 76 97 84 78 56 81 99 94 17 6 93 25 2 21 86 7 82 34 95 13 28 15 38 12 53 5 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,70,50,1,53,0.767031,68.9334,0.655421,0 40 53 21 14 93 38 84 56 4 6 5 11 79 12 25 15 82 68 1 57 9 97 76 44 83 95 18 37 7 8 2 3 70 96 45 62 47 99 13 94 34 90 81 17 22 78 80 58 86 10 28 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,80,50,1,53,0.767031,75.2026,0.299086,0 28 14 96 8 56 5 58 86 2 21 38 57 13 11 93 62 83 17 76 44 53 99 40 70 84 4 9 82 18 34 3 68 37 79 12 47 97 81 45 25 10 7 6 1 78 80 22 94 90 95 15 100
Gurobi,filtered_GW200115_042309_7dt_separate.csv,90,50,1,53,0.767031,78.666,0.219763,0 80 62 84 25 95 83 13 37 11 58 4 6 9 53 76 56 38 79 8 96 12 44 15 28 86 5 81 93 57 1 70 68 90 34 40 78 21 3 99 7 22 10 47 45 14 2 97 94 18 17 82 100
Greedy,filtered_GW200115_042309_7dt_separate.csv,10,50,1,10,0.46996,8.98652,3.769e-06,0 1 2 3 4 5 6 7 8 100
Genetic,filtered_GW200115_042309_7dt_separate.csv,10,50,1,11,0.503489,9.86455,4.15434,0 6 5 3 7 2 8 9 4 1 100
