Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Gurobi,filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.82719,0.289562,0 10 6 11 2 4 9 1 3 7 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,20,50,1,20,0.378212,19.9582,0.683505,0 1 2 4 14 24 15 23 10 20 11 6 9 26 3 31 25 16 7 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,30,50,1,29,0.447692,29.5328,603.604,0 31 41 25 38 16 33 7 40 26 3 36 1 9 37 4 2 45 11 20 6 10 14 23 15 24 35 43 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,40,50,1,39,0.495261,39.9987,7.82195,0 1 63 4 2 45 6 20 14 62 47 52 43 59 35 24 15 64 23 10 11 37 9 26 40 3 55 36 7 16 33 38 25 31 56 41 51 66 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,50,50,1,48,0.524633,49.99,10.1855,0 1 26 40 68 33 25 56 41 70 51 66 72 31 71 38 16 7 36 3 55 63 4 9 37 2 45 6 11 20 10 23 14 62 15 64 24 47 52 35 43 73 77 59 69 75 83 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,60,50,1,54,0.538084,59.4905,1.64863,0 63 4 23 62 47 14 20 6 45 15 64 24 96 43 35 59 77 69 75 86 94 83 73 52 10 11 37 9 2 3 55 36 25 38 66 89 100 51 26 40 7 68 33 16 1 56 41 31 70 71 85 72 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,70,50,1,54,0.538084,69.6485,0.855598,0 40 26 11 4 15 62 45 7 24 94 59 63 38 71 70 66 68 33 36 52 14 10 20 1 73 47 55 2 9 100 75 77 37 43 35 85 56 41 89 72 3 83 69 96 86 23 25 31 51 16 6 64 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,80,50,1,54,0.538084,77.8471,0.28005,0 31 9 47 16 55 71 15 86 45 66 10 41 2 89 51 38 56 3 40 73 43 35 64 75 94 85 70 62 23 77 4 26 59 14 63 1 24 6 83 96 7 69 100 36 33 11 72 37 25 52 68 20 100
Gurobi,filtered_GW191129_134029_7dt_separate.csv,90,50,1,54,0.538084,79.769,0.244816,0 52 96 89 62 33 77 75 23 37 7 94 40 41 68 15 100 55 10 63 45 71 85 11 38 36 4 16 51 72 59 1 3 47 86 6 35 24 70 31 43 14 73 56 83 9 2 20 66 26 25 69 64 100
Greedy,filtered_GW191129_134029_7dt_separate.csv,10,50,1,10,0.235454,9.438,5.599e-06,0 1 2 3 4 6 7 9 10 100
Genetic,filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.76835,5.64379,0 9 2 11 10 6 4 1 3 7 100
AntColony,filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.8741,4.03663,0 1 3 7 4 10 6 11 2 9 100
Hoogeveen,filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.81944,0.0111195,0 1 10 6 11 2 4 9 3 7 100
HoogeveenParallel,filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.8418,0.00306217,0 1 7 3 9 4 6 10 2 11 100
Hoogeveen+Genetic,filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.76835,4.48607,0 9 2 11 10 6 4 1 3 7 100
Greedy,filtered_GW191129_134029_7dt_separate.csv,20,50,1,18,0.358564,19.9502,5.866e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 100
Genetic,filtered_GW191129_134029_7dt_separate.csv,20,50,1,20,0.378212,19.548,4.44608,0 1 4 11 20 14 23 15 24 10 6 2 9 26 3 7 16 25 31 100
AntColony,filtered_GW191129_134029_7dt_separate.csv,20,50,1,20,0.378212,19.7125,0.685965,0 1 20 10 24 15 23 14 6 11 2 4 9 26 3 7 16 31 25 100
