Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Gurobi,filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.84631,0.184444,0 13 3 11 14 1 16 7 2 6 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.4961,1.32613,0 1 11 14 3 39 13 32 19 7 16 20 2 6 17 37 36 25 42 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.4063,308.45,0 13 67 51 64 32 19 3 39 14 1 7 16 20 2 11 62 6 17 37 59 36 65 54 25 42 68 57 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,40,50,1,39,0.452451,39.9989,7.61433,0 1 14 39 13 67 51 79 64 32 74 19 3 7 16 20 2 11 62 6 77 37 17 59 36 81 82 65 71 54 25 42 70 68 87 83 57 84 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,50,50,1,43,0.459489,49.0839,0.173925,0 97 62 67 82 54 71 36 6 17 59 51 74 79 64 13 2 1 3 19 32 37 92 81 11 39 14 16 70 25 42 68 20 7 77 65 90 57 84 91 83 87 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,60,50,1,43,0.459489,59.892,0.175647,0 77 70 59 74 54 16 37 39 42 67 83 2 32 25 81 20 90 65 1 79 3 57 68 6 97 64 13 84 11 91 14 19 62 71 7 82 92 17 51 36 87 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,70,50,1,43,0.459489,59.3041,0.141007,0 67 79 7 11 77 57 13 71 19 90 6 25 81 36 64 62 54 70 39 42 20 16 68 59 84 65 1 32 14 74 91 2 97 82 92 51 87 17 3 37 83 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,80,50,1,43,0.459489,59.3041,0.143129,0 67 79 7 11 77 57 13 71 19 90 6 25 81 36 64 62 54 70 39 42 20 16 68 59 84 65 1 32 14 74 91 2 97 82 92 51 87 17 3 37 83 100
Gurobi,filtered_GW191215_223052_7dt_separate.csv,90,50,1,43,0.459489,59.3041,0.141627,0 67 79 7 11 77 57 13 71 19 90 6 25 81 36 64 62 54 70 39 42 20 16 68 59 84 65 1 32 14 74 91 2 97 82 92 51 87 17 3 37 83 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,10,50,1,10,0.275449,9.10338,3.185e-06,0 1 2 3 6 7 11 13 14 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.64054,4.08295,0 1 16 2 6 11 14 13 3 7 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.64147,0.41326,0 1 7 13 3 14 11 6 2 16 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.69046,0.000766322,0 1 6 2 11 14 16 7 3 13 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.78823,0.00402733,0 1 6 2 11 14 7 3 13 16 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.64054,7.02059,0 1 16 2 6 11 14 13 3 7 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,20,50,1,18,0.381732,19.6793,3.68e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.562,3.54293,0 1 7 3 19 32 13 39 14 11 6 20 16 2 17 37 36 25 42 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.8993,0.765272,0 1 16 7 39 13 32 19 3 14 11 2 20 6 17 36 25 42 37 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.7324,0.00131623,0 1 32 13 19 3 39 7 16 14 11 2 20 6 17 37 36 25 42 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.7324,0.00469572,0 1 32 13 19 3 39 7 16 14 11 2 20 6 17 37 36 25 42 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.7659,6.65257,0 1 17 37 6 11 14 39 13 32 19 3 7 16 20 2 36 25 42 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,30,50,1,24,0.414105,29.3473,3.641e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.4187,4.08439,0 1 14 39 67 51 64 32 13 19 3 7 6 37 62 11 2 16 20 17 59 36 65 54 25 42 68 57 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429217,29.4733,0.648719,0 1 16 2 11 14 3 39 51 64 32 13 19 7 62 6 20 17 59 37 36 65 71 54 25 42 70 57 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.5697,0.0136543,0 1 64 32 51 67 13 19 7 16 3 39 14 11 2 20 62 6 17 59 37 36 65 54 25 42 68 57 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.5697,0.00457199,0 1 64 32 51 67 13 19 7 16 3 39 14 11 2 20 62 6 17 59 37 36 65 54 25 42 68 57 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.3668,4.32047,0 1 16 7 32 64 51 67 13 19 3 39 14 11 2 62 6 20 17 59 37 36 65 54 25 42 68 57 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,40,50,1,31,0.435163,39.4384,3.64e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 62 64 65 67 68 70 71 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,40,50,1,38,0.450504,39.242,5.79995,0 11 6 1 14 3 39 13 67 51 79 64 32 74 19 7 16 20 2 62 77 17 59 36 37 81 82 71 65 54 25 70 42 68 83 57 84 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,40,50,1,38,0.450504,39.1848,0.833718,0 1 7 19 13 74 32 64 79 51 67 39 3 14 16 20 2 11 62 77 6 37 17 59 36 81 82 65 71 54 25 42 68 83 84 57 70 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,40,50,1,38,0.450504,39.3642,0.00337917,0 1 79 64 32 51 67 13 74 19 7 16 3 39 14 11 2 20 59 17 6 62 77 37 36 81 82 65 71 54 25 70 42 68 57 83 84 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,40,50,1,38,0.450504,39.3223,0.00543474,0 1 79 64 32 51 67 13 74 19 7 16 3 39 14 11 2 20 59 17 6 62 77 37 36 81 82 65 71 54 25 70 42 68 83 57 84 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,40,50,1,38,0.450504,39.1101,5.32652,0 1 7 3 19 74 32 64 79 51 67 13 39 14 6 77 37 17 62 11 2 16 20 59 36 81 82 65 71 54 25 70 42 68 83 57 84 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,50,50,1,38,0.450504,49.38,3.214e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 62 64 65 67 68 70 71 74 77 79 81 82 83 84 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,50,50,1,43,0.459489,46.4194,5.58261,0 7 14 39 13 51 79 64 74 1 71 70 68 87 84 91 57 83 42 25 65 37 77 6 11 62 19 32 67 3 97 17 2 20 16 59 36 81 82 54 90 92 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,50,50,1,43,0.459489,45.2764,1.78166,0 1 64 79 51 32 74 97 19 13 67 39 3 7 14 11 70 83 91 84 57 87 68 42 25 54 71 65 90 82 81 36 92 59 37 17 20 16 2 6 77 62 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,50,50,1,43,0.459489,46.4409,0.0039721,0 1 79 64 32 51 67 13 74 19 7 16 3 39 14 11 2 20 59 17 6 62 77 37 36 81 82 65 71 54 25 70 42 68 57 83 84 87 90 91 92 97 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,50,50,1,43,0.459489,47.2745,0.00490468,0 1 79 64 32 51 67 13 74 19 39 14 3 7 16 20 2 11 62 6 37 77 17 59 36 81 65 71 54 25 70 42 68 57 82 83 84 87 90 91 92 97 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,50,50,1,43,0.459489,46.4515,4.5228,0 1 64 79 67 51 13 74 7 3 39 14 37 6 54 25 91 57 84 83 68 70 87 42 71 65 36 59 81 92 90 82 17 77 2 11 62 20 16 19 32 97 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,60,50,1,43,0.459489,56.4567,3.099e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 62 64 65 67 68 70 71 74 77 79 81 82 83 84 87 90 91 92 97 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,60,50,1,43,0.459489,48.2235,4.22462,0 14 7 39 64 79 51 13 32 74 70 57 84 68 42 54 77 6 11 37 65 25 87 91 83 2 16 62 59 82 81 36 17 71 90 92 20 97 3 67 1 19 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,60,50,1,43,0.459489,45.3126,1.05685,0 1 14 97 74 64 79 51 32 67 39 3 13 19 7 16 65 84 91 83 57 87 68 70 42 25 54 71 90 82 81 92 36 37 77 6 17 59 20 2 11 62 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,60,50,1,43,0.459489,46.4409,0.00788295,0 1 79 64 32 51 67 13 74 19 7 16 3 39 14 11 2 20 59 17 6 62 77 37 36 81 82 65 71 54 25 70 42 68 57 83 84 87 90 91 92 97 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,60,50,1,43,0.459489,45.5092,0.00521995,0 1 79 64 32 51 67 13 74 19 39 14 3 7 16 20 2 11 62 6 37 77 17 59 36 81 82 90 65 71 54 25 70 42 68 87 57 84 83 91 92 97 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,60,50,1,43,0.459489,46.7927,4.74789,0 1 37 54 70 84 91 42 25 32 64 79 51 7 67 13 74 19 39 14 6 11 2 20 16 97 3 62 17 77 81 36 59 92 82 90 65 71 68 87 57 83 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,70,50,1,43,0.459489,56.4567,3.525e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 62 64 65 67 68 70 71 74 77 79 81 82 83 84 87 90 91 92 97 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,70,50,1,43,0.459489,47.904,4.03711,0 2 6 71 54 25 83 84 91 57 70 51 64 74 19 13 32 39 7 14 37 11 3 59 90 65 82 20 17 77 62 67 79 97 1 16 36 92 81 42 68 87 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,70,50,1,43,0.459489,45.3378,3.03003,0 1 67 51 64 79 32 74 97 7 19 13 39 3 14 11 84 91 83 57 87 68 70 42 25 54 71 65 90 82 81 37 36 92 59 17 20 16 2 6 77 62 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,70,50,1,43,0.459489,46.4409,0.00298067,0 1 79 64 32 51 67 13 74 19 7 16 3 39 14 11 2 20 59 17 6 62 77 37 36 81 82 65 71 54 25 70 42 68 57 83 84 87 90 91 92 97 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,70,50,1,43,0.459489,45.5092,0.00382827,0 1 79 64 32 51 67 13 74 19 39 14 3 7 16 20 2 11 62 6 37 77 17 59 36 81 82 90 65 71 54 25 70 42 68 87 57 84 83 91 92 97 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,70,50,1,43,0.459489,49.0856,4.75319,0 1 51 79 74 32 14 37 54 84 57 70 87 91 83 25 7 13 6 19 39 11 2 17 81 62 64 67 3 97 20 16 77 82 59 42 65 68 90 36 92 71 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,80,50,1,43,0.459489,56.4567,7.304e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 62 64 65 67 68 70 71 74 77 79 81 82 83 84 87 90 91 92 97 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,80,50,1,43,0.459489,47.3202,4.14355,0 14 13 64 79 51 67 11 6 71 54 57 91 84 70 25 82 37 19 32 39 74 7 1 59 17 62 77 2 16 20 97 3 90 81 36 92 65 42 68 83 87 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,80,50,1,43,0.459489,45.188,0.813236,0 1 7 67 51 79 64 32 74 13 39 14 11 6 37 83 91 84 57 87 68 70 42 25 54 71 65 90 92 82 81 36 59 17 77 62 2 20 16 3 19 97 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,80,50,1,43,0.459489,46.4409,0.0031557,0 1 79 64 32 51 67 13 74 19 7 16 3 39 14 11 2 20 59 17 6 62 77 37 36 81 82 65 71 54 25 70 42 68 57 83 84 87 90 91 92 97 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,80,50,1,43,0.459489,47.2745,0.00512627,0 1 79 64 32 51 67 13 74 19 39 14 3 7 16 20 2 11 62 6 37 77 17 59 36 81 65 71 54 25 70 42 68 57 82 83 84 87 90 91 92 97 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,80,50,1,43,0.459489,46.6218,4.77964,0 19 64 79 51 67 39 1 37 54 70 42 91 25 6 7 74 32 13 14 3 97 16 59 20 2 11 62 77 17 92 36 81 82 90 65 71 68 87 83 84 57 100
Greedy,filtered_GW191215_223052_7dt_separate.csv,90,50,1,43,0.459489,56.4567,3.016e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 62 64 65 67 68 70 71 74 77 79 81 82 83 84 87 90 91 92 97 100
Genetic,filtered_GW191215_223052_7dt_separate.csv,90,50,1,43,0.459489,46.6434,4.71774,0 3 7 74 64 51 13 39 14 2 6 37 54 42 84 91 57 25 11 1 19 67 79 32 97 16 62 20 92 82 36 81 77 17 59 90 65 71 70 68 87 83 100
AntColony,filtered_GW191215_223052_7dt_separate.csv,90,50,1,43,0.459489,45.1149,2.3565,0 1 79 64 51 32 74 97 7 3 67 13 19 39 14 11 6 62 2 16 20 17 77 37 81 92 59 36 82 54 42 68 87 83 91 84 57 70 25 71 65 90 100
Hoogeveen,filtered_GW191215_223052_7dt_separate.csv,90,50,1,43,0.459489,46.4409,0.00280211,0 1 79 64 32 51 67 13 74 19 7 16 3 39 14 11 2 20 59 17 6 62 77 37 36 81 82 65 71 54 25 70 42 68 57 83 84 87 90 91 92 97 100
HoogeveenParallel,filtered_GW191215_223052_7dt_separate.csv,90,50,1,43,0.459489,45.5092,0.00535246,0 1 79 64 32 51 67 13 74 19 39 14 3 7 16 20 2 11 62 6 37 77 17 59 36 81 82 90 65 71 54 25 70 42 68 87 57 84 83 91 92 97 100
Hoogeveen+Genetic,filtered_GW191215_223052_7dt_separate.csv,90,50,1,43,0.459489,47.8628,6.17761,0 11 54 70 71 7 13 32 64 79 51 67 3 19 39 74 14 37 77 6 25 42 87 84 91 57 68 83 59 92 81 17 82 65 90 36 1 16 20 2 62 97 100
