Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,10,50,1,11,0.035224,9.54872,4.0958e-05,0 1 2 3 4 5 6 7 8 9 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,10,50,1,11,0.035224,9.32554,7.29028,0 1 4 5 2 9 6 7 3 8 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,10,50,1,11,0.035224,9.33091,0.0558915,0 1 9 6 7 2 5 4 3 8 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,20,50,1,20,0.0636153,19.9722,2.9823e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,20,50,1,21,0.0664877,19.6581,4.12803,0 1 3 13 7 11 2 6 20 14 15 9 5 12 4 10 8 18 21 16 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,20,50,1,20,0.0636488,19.8338,0.0498543,0 1 8 10 12 4 3 13 5 2 7 11 6 9 14 15 16 17 18 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,30,50,1,27,0.0835956,29.3244,3.2984e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,30,50,1,30,0.0916937,29.6881,4.79168,0 1 13 18 21 16 10 12 24 6 11 9 14 15 27 26 19 25 17 28 23 20 22 7 2 5 4 3 8 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,30,50,1,30,0.0916937,29.293,0.048367,0 1 21 16 18 8 10 5 12 4 3 13 22 7 2 24 9 6 11 20 14 15 23 27 26 28 19 17 25 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,40,50,1,35,0.104411,39.9102,3.424e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,40,50,1,39,0.113892,39.0759,5.36348,0 5 18 21 8 16 13 24 27 37 35 28 30 33 25 34 17 19 26 31 23 15 14 20 11 6 9 36 2 7 1 4 12 10 3 29 32 22 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,40,50,1,40,0.116239,39.6284,0.0527817,0 1 21 16 18 29 3 8 10 4 12 36 5 2 7 32 13 22 11 6 24 9 20 14 15 23 27 31 37 35 38 26 28 19 30 17 33 25 34 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,50,50,1,43,0.123178,49.1554,3.0549e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,50,50,1,49,0.136676,49.3925,4.71405,0 3 13 32 29 47 21 16 18 8 10 12 5 20 15 40 31 42 41 37 35 38 28 30 33 17 34 25 19 39 26 46 45 43 44 9 2 1 24 36 4 7 22 11 6 14 23 27 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,50,50,1,49,0.136676,49.651,0.059808,0 1 25 33 34 17 30 28 19 39 26 38 43 35 37 42 41 31 40 23 27 15 44 9 14 20 6 11 7 22 13 24 2 5 36 12 4 10 8 21 16 18 47 29 3 32 45 46 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,60,50,1,52,0.143165,59.7355,3.0445e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,60,50,1,58,0.155705,59.5107,4.70099,0 2 6 27 15 40 31 41 42 35 38 26 45 46 49 39 25 17 19 56 28 30 33 34 51 52 37 43 20 22 32 29 21 18 10 8 1 4 53 9 44 23 48 14 11 55 5 13 12 36 24 7 3 47 50 16 54 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,60,50,1,59,0.157736,59.6798,0.0603157,0 1 25 33 17 34 51 19 30 28 39 26 56 38 46 49 45 43 35 52 42 37 41 31 40 23 27 15 9 44 14 48 20 53 55 11 6 2 24 36 12 10 4 5 7 22 32 13 29 3 8 16 21 18 47 50 54 57 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,70,50,1,59,0.157736,69.3493,3.1696e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,70,50,1,67,0.173401,69.6048,4.74071,0 21 4 5 7 6 9 42 52 63 41 37 35 26 49 38 19 17 64 34 51 56 61 39 28 30 33 25 59 58 46 45 43 31 40 48 44 2 1 22 60 16 18 29 32 36 8 10 12 3 13 62 54 57 50 47 55 53 20 23 24 11 14 15 27 65 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,70,50,1,69,0.177236,69.8671,0.0644209,0 1 57 54 8 10 62 16 66 21 50 18 47 60 29 3 13 32 22 7 5 4 12 36 24 2 15 14 44 9 6 11 55 53 20 67 48 23 27 40 31 41 37 42 52 35 64 45 43 65 63 46 49 26 38 56 28 61 30 59 58 33 25 34 17 51 19 39 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,80,50,1,66,0.171475,79.1849,3.5451e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,80,50,1,76,0.190102,79.6794,4.58221,0 31 42 40 26 28 30 73 71 67 6 7 2 10 12 16 21 18 8 5 4 3 1 32 29 22 11 20 48 44 36 55 53 74 52 38 39 34 33 58 59 68 72 70 17 25 19 56 61 69 65 63 64 35 37 41 27 15 14 60 47 50 54 57 66 62 13 24 9 23 43 45 46 49 51 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,80,50,1,78,0.193659,79.8984,0.0660352,0 1 57 54 8 10 62 16 66 21 50 18 47 60 29 3 13 32 22 55 11 7 4 12 5 36 24 2 9 15 44 27 41 31 23 14 6 20 53 67 48 71 40 73 42 52 37 74 64 45 43 35 65 63 46 49 38 56 61 28 26 39 51 19 30 69 17 34 33 58 25 68 59 70 72 75 76 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,90,50,1,74,0.186474,89.7181,3.4375e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,90,50,1,85,0.205516,89.0159,4.94724,0 6 85 31 52 65 63 64 74 37 41 42 35 38 51 39 25 17 19 28 49 26 30 33 34 78 70 68 59 58 79 61 56 46 45 43 44 9 24 36 4 32 29 8 60 1 5 55 22 86 7 40 48 53 2 13 3 20 11 27 23 15 14 67 77 47 50 57 54 66 62 12 10 16 18 21 71 73 81 76 69 72 75 82 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,90,50,1,88,0.210286,89.831,0.0818401,0 1 57 54 8 10 62 16 66 21 50 18 47 60 29 3 32 77 86 88 95 55 22 13 7 11 6 2 4 12 5 36 24 94 44 9 90 15 14 20 53 67 48 40 71 23 27 85 41 31 42 73 81 52 37 74 64 45 49 46 43 35 65 63 76 38 26 39 28 56 61 30 19 51 34 17 33 69 79 58 25 68 59 70 78 75 72 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,100,50,1,81,0.198822,99.3956,3.9006e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,100,50,1,94,0.220056,99.3972,4.7904,0 10 6 9 94 2 36 31 19 17 25 26 28 68 70 69 52 65 63 64 74 89 92 96 75 93 91 72 82 78 79 58 59 30 39 34 33 76 81 73 71 67 95 88 86 77 1 12 8 60 22 29 32 21 18 16 7 20 3 66 57 54 50 47 13 24 44 15 14 53 11 55 4 62 5 90 85 48 23 27 40 42 41 37 35 43 45 46 49 51 56 61 38 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,100,50,1,97,0.22482,99.5863,0.100019,0 1 57 50 18 47 54 66 16 21 8 62 97 10 4 3 60 29 32 99 77 86 88 95 55 13 22 7 24 94 36 12 5 2 9 44 90 15 40 71 67 53 20 11 6 14 48 23 27 85 41 31 42 73 81 65 52 37 74 64 35 49 89 45 43 46 63 76 98 38 26 19 51 92 39 28 56 61 30 17 34 33 69 79 58 25 68 59 70 78 96 75 72 91 82 93 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,10,50,1,11,0.035224,9.54872,2.9803e-05,0 1 2 3 4 5 6 7 8 9 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,10,50,1,11,0.035224,9.32554,4.1334,0 1 4 5 2 9 6 7 3 8 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,10,50,1,11,0.035224,9.33091,0.0444665,0 1 9 6 7 2 5 4 3 8 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,20,50,1,20,0.0636153,19.9722,3.0972e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,20,50,1,21,0.0664877,19.7734,4.19818,0 2 7 11 1 13 8 10 16 21 18 3 4 12 5 14 15 9 6 20 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,20,50,1,20,0.0636488,19.8338,0.0485852,0 1 8 10 12 4 3 13 5 2 7 11 6 9 14 15 16 17 18 2979
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,30,50,1,27,0.0835956,29.3244,3.0839e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 2979
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,30,50,1,30,0.0916937,29.4625,3.84884,0 24 9 15 27 23 14 20 6 11 7 13 3 4 5 12 10 8 16 21 18 22 1 2 26 28 19 17 25 2979
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/large_wcrt1/filtered_GW191113_071753_7dt.csv,30,50,1,30,0.0916937,29.293,0.0489522,0 1 21 16 18 8 10 5 12 4 3 13 22 7 2 24 9 6 11 20 14 15 23 27 26 28 19 17 25 2979
