Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,10,50,1,11,0.897975,9.99988,2.614e-06,0 1 2 3 4 5 6 7 8 9 49
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,10,50,1,11,0.897975,9.5983,0.000755976,0 1 9 3 8 6 2 5 7 4 49
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,10,50,1,11,0.897975,9.63568,0.20945,0 5 7 1 3 9 8 6 2 4 49
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,20,50,1,19,0.975975,19.8197,2.597e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 49
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,20,50,1,20,0.977852,19.471,0.00120697,0 1 13 16 14 3 9 8 6 2 12 4 15 11 10 7 5 17 18 49
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,20,50,1,20,0.977852,19.9805,1.09376,0 12 6 10 4 17 18 2 7 11 15 8 9 1 3 14 13 16 5 49
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,30,50,1,26,0.984779,29.8625,2.794e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 49
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,30,50,1,29,0.987123,29.9752,0.00241226,0 1 26 19 23 20 17 18 4 12 25 11 15 22 10 7 5 2 6 8 9 3 14 16 13 24 21 27 49
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,30,50,1,29,0.987123,29.9599,103.864,0 8 9 3 5 2 7 4 10 22 17 18 23 19 26 20 15 11 25 12 6 1 14 16 13 24 27 21 49
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200224_222234_7dt_separate.csv,40,50,1,31,0.988478,39.7234,3.256e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 49
