Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,10,50,1,10,0.46996,8.98652,3.13e-06,0 1 2 3 4 5 6 7 8 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,10,50,1,11,0.503489,9.74811,0.0011865,0 1 5 6 3 2 7 8 4 9 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,10,50,1,11,0.503489,9.88168,0.272244,0 1 8 4 5 6 3 2 7 9 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,20,50,1,19,0.668794,19.9002,3.406e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,20,50,1,20,0.680103,19.568,0.00118507,0 1 15 5 12 3 6 14 2 7 10 8 17 18 11 9 4 13 21 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,20,50,1,20,0.680103,19.4466,0.598487,0 1 10 2 12 3 14 6 15 5 21 7 13 11 18 17 9 4 8 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,30,50,1,26,0.717779,29.2014,2.573e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 25 28 34 37 38 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,30,50,1,29,0.727646,29.9359,0.00293724,0 1 34 38 15 25 28 5 12 3 6 14 21 7 2 10 8 4 13 22 40 9 11 18 17 37 44 45 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,30,50,1,29,0.727646,29.9242,9.8179,0 1 13 7 21 14 6 25 28 34 15 38 12 5 3 2 10 8 4 22 40 9 11 18 37 17 45 44 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,40,50,1,32,0.735213,39.1951,2.735e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 25 28 34 37 38 40 44 45 47 53 56 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,40,50,1,38,0.746476,39.8844,0.00331005,0 1 34 38 15 25 28 53 6 5 12 3 21 7 2 14 10 57 68 8 4 13 22 40 9 11 18 17 37 70 58 62 47 44 45 56 76 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,40,50,1,38,0.746476,39.9905,601.728,0 1 13 7 21 3 12 38 5 15 34 25 28 53 6 14 2 10 57 68 11 9 18 70 37 17 40 22 4 8 47 58 62 44 45 76 56 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,50,50,1,38,0.746476,48.9917,3.372e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 25 28 34 37 38 40 44 45 47 53 56 57 58 62 68 70 76 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,50,50,1,47,0.759818,49.7956,0.0051866,0 1 34 25 82 38 15 86 12 5 28 53 6 3 21 7 2 14 10 57 68 8 11 4 13 22 40 9 17 18 70 37 79 90 80 81 58 62 83 47 78 44 84 45 56 76 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,50,50,1,47,0.759818,49.7931,603.154,0 1 10 14 2 3 6 53 28 5 15 25 34 82 38 12 86 21 7 13 4 22 40 17 79 37 70 18 11 9 8 57 68 80 58 90 81 62 47 83 44 78 84 45 56 76 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,60,50,1,45,0.75713,59.9695,2.768e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 25 28 34 37 38 40 44 45 47 53 56 57 58 62 68 70 76 78 79 80 81 82 83 84 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,60,50,1,53,0.767031,59.3701,0.00515737,0 1 93 34 82 38 15 25 5 28 53 6 3 12 86 21 14 10 2 7 13 22 4 8 57 68 11 9 40 17 18 70 37 94 79 90 80 81 58 62 83 47 78 44 84 45 56 76 95 96 97 99 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,60,50,1,53,0.767031,59.9118,0.474867,0 96 37 70 18 1 11 8 68 4 22 10 14 3 57 9 40 79 90 80 58 45 83 47 62 44 76 97 84 78 56 81 99 94 17 6 93 25 2 21 86 7 82 34 95 13 28 15 38 12 53 5 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,70,50,1,50,0.763524,68.8651,3.043e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 25 28 34 37 38 40 44 45 47 53 56 57 58 62 68 70 76 78 79 80 81 82 83 84 86 90 93 94 95 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,70,50,1,53,0.767031,66.7291,0.00517077,0 1 34 38 15 25 28 53 6 5 12 3 21 7 2 14 10 57 8 4 13 22 40 9 11 18 17 37 58 62 47 44 45 56 68 70 76 78 79 80 81 82 83 84 86 90 93 94 95 96 97 99 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,70,50,1,53,0.767031,68.9334,0.617843,0 40 53 21 14 93 38 84 56 4 6 5 11 79 12 25 15 82 68 1 57 9 97 76 44 83 95 18 37 7 8 2 3 70 96 45 62 47 99 13 94 34 90 81 17 22 78 80 58 86 10 28 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,80,50,1,53,0.767031,74.1211,3.056e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 25 28 34 37 38 40 44 45 47 53 56 57 58 62 68 70 76 78 79 80 81 82 83 84 86 90 93 94 95 96 97 99 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,80,50,1,53,0.767031,66.7291,0.00516759,0 1 34 38 15 25 28 53 6 5 12 3 21 7 2 14 10 57 8 4 13 22 40 9 11 18 17 37 58 62 47 44 45 56 68 70 76 78 79 80 81 82 83 84 86 90 93 94 95 96 97 99 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,80,50,1,53,0.767031,75.2026,0.29563,0 28 14 96 8 56 5 58 86 2 21 38 57 13 11 93 62 83 17 76 44 53 99 40 70 84 4 9 82 18 34 3 68 37 79 12 47 97 81 45 25 10 7 6 1 78 80 22 94 90 95 15 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,90,50,1,53,0.767031,74.1211,2.687e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 21 22 25 28 34 37 38 40 44 45 47 53 56 57 58 62 68 70 76 78 79 80 81 82 83 84 86 90 93 94 95 96 97 99 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,90,50,1,53,0.767031,66.7291,0.00475877,0 1 34 38 15 25 28 53 6 5 12 3 21 7 2 14 10 57 8 4 13 22 40 9 11 18 17 37 58 62 47 44 45 56 68 70 76 78 79 80 81 82 83 84 86 90 93 94 95 96 97 99 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200115_042309_7dt_separate.csv,90,50,1,53,0.767031,78.666,0.206539,0 80 62 84 25 95 83 13 37 11 58 4 6 9 53 76 56 38 79 8 96 12 44 15 28 86 5 81 93 57 1 70 68 90 34 40 78 21 3 99 7 22 10 47 45 14 2 97 94 18 17 82 100
