Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,10,50,1,10,0.757168,8.94373,2.736e-06,0 1 2 3 4 5 6 7 8 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,10,50,1,11,0.777369,9.88112,0.000625234,0 1 10 5 4 2 6 3 7 8 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,10,50,1,11,0.777369,9.98175,0.243195,0 1 3 6 2 5 10 4 7 8 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,20,50,1,15,0.852875,19.2312,3.161e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,20,50,1,19,0.900287,19.5193,0.00211616,0 1 13 8 11 17 14 7 3 6 2 4 5 10 15 16 9 12 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,20,50,1,19,0.900287,19.4414,3.25644,0 1 3 14 11 13 8 17 7 6 2 4 5 10 15 12 9 16 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,30,50,1,22,0.921344,29.2352,2.963e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,30,50,1,28,0.94954,29.2633,0.00240431,0 1 21 24 13 23 8 11 19 17 20 18 22 14 7 3 6 2 4 5 10 15 25 16 12 9 26 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,30,50,1,29,0.952772,29.9841,99.8937,0 1 3 14 18 20 17 11 23 21 24 13 8 19 22 7 6 2 4 5 10 15 27 25 16 12 9 26 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,40,50,1,29,0.952772,39.6709,3.292e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,40,50,1,38,0.974344,39.7116,0.00348581,0 1 21 24 13 23 8 32 19 11 17 28 31 20 18 22 7 14 34 3 6 2 4 5 10 15 35 36 27 29 30 33 25 16 9 12 26 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,40,50,1,38,0.974344,39.9049,28.5152,0 1 3 14 22 31 28 11 32 23 21 24 13 8 19 17 20 18 7 34 6 2 15 5 4 10 35 36 27 30 29 33 9 16 12 25 26 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,50,50,1,36,0.97102,49.9891,3.501e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,50,50,1,47,0.981842,49.6574,0.00503995,0 1 21 44 24 13 23 8 32 19 11 52 17 28 31 20 18 22 14 7 6 2 3 34 51 5 4 43 48 15 10 35 36 27 41 30 29 40 33 47 25 12 16 9 38 26 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,50,50,1,47,0.981842,49.8938,600.764,0 1 51 34 14 18 20 31 22 7 6 3 32 8 23 21 13 24 44 11 19 28 17 52 2 43 48 4 5 10 15 35 36 27 41 30 29 40 33 47 12 25 16 9 38 26 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,60,50,1,43,0.979203,59.7255,2.871e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 40 41 43 47 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,60,50,1,56,0.985428,59.6466,0.00639439,0 1 21 44 58 24 13 23 8 32 19 11 69 52 17 28 31 20 66 18 22 6 43 59 7 14 3 34 51 2 4 5 10 15 48 56 36 35 64 27 41 30 29 40 47 67 33 68 25 12 16 9 38 26 55 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,60,50,1,56,0.985428,59.9836,6.37691,0 1 2 5 15 4 51 34 3 14 18 31 20 66 17 52 21 23 69 13 44 24 58 8 11 32 19 28 22 59 6 7 48 43 56 10 35 64 36 27 41 47 40 29 30 33 68 67 25 55 38 9 26 16 12 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,70,50,1,49,0.982702,69.8224,2.825e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 40 41 43 44 47 48 51 52 55 67 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,70,50,1,56,0.985428,63.7811,0.00986761,0 1 21 44 24 13 23 8 32 19 11 52 17 28 31 20 18 22 14 7 6 2 3 34 51 5 4 43 48 15 10 35 36 27 41 30 29 40 33 47 25 12 16 9 38 26 55 56 58 59 64 66 67 68 69 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,70,50,1,56,0.985428,69.6018,0.383196,0 1 24 52 15 36 51 2 41 4 34 14 30 69 21 11 58 23 10 47 40 33 68 67 64 25 29 18 6 44 13 7 59 22 32 35 66 31 48 56 27 19 20 17 8 5 3 28 43 26 38 55 9 12 16 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,80,50,1,55,0.985101,79.3427,3.37e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 40 41 43 44 47 48 51 52 55 56 58 59 64 66 67 68 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,80,50,1,56,0.985428,63.7811,0.00686622,0 1 21 44 24 13 23 8 32 19 11 52 17 28 31 20 18 22 14 7 6 2 3 34 51 5 4 43 48 15 10 35 36 27 41 30 29 40 33 47 25 12 16 9 38 26 55 56 58 59 64 66 67 68 69 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,80,50,1,56,0.985428,78.7516,0.31677,0 9 30 28 18 66 40 33 34 47 55 1 14 4 15 64 26 27 58 44 16 12 67 24 25 48 2 41 11 6 32 21 17 31 38 22 43 19 3 59 13 36 56 20 23 68 29 7 51 10 5 35 8 52 69 69
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,90,50,1,56,0.985428,81.2935,3.65e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 40 41 43 44 47 48 51 52 55 56 58 59 64 66 67 68 69 69
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,90,50,1,56,0.985428,63.7811,0.00720422,0 1 21 44 24 13 23 8 32 19 11 52 17 28 31 20 18 22 14 7 6 2 3 34 51 5 4 43 48 15 10 35 36 27 41 30 29 40 33 47 25 12 16 9 38 26 55 56 58 59 64 66 67 68 69 69
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200129_065458_7dt_separate.csv,90,50,1,56,0.985428,79.7227,0.342578,0 6 43 27 35 36 38 22 47 66 24 3 34 25 64 7 18 20 41 30 15 51 23 9 26 59 67 33 31 4 28 17 44 68 40 13 11 69 10 32 2 52 58 29 55 5 56 48 1 14 19 8 12 21 16 69
