Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,10,0.18075,9.37028,3.848e-06,0 1 2 3 4 5 6 7 8 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.71744,0.00159369,0 1 9 5 2 3 7 4 6 8 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.90506,0.593301,0 7 8 6 4 3 1 2 5 9 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,18,0.321242,19.4281,4.18e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.351205,19.5095,0.00142472,0 1 16 9 15 2 5 10 13 11 3 7 12 4 6 17 8 14 18 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.351205,19.5428,15.1136,0 1 3 11 13 5 16 9 15 2 10 7 12 4 6 17 8 14 18 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,30,50,1,25,0.422982,29.9355,3.886e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,30,50,1,29,0.477676,29.7495,0.00336613,0 1 23 16 9 15 5 10 2 19 13 11 3 7 12 4 6 17 8 14 24 21 18 20 22 25 26 27 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,30,50,1,30,0.485507,29.9813,319.21,0 1 13 19 2 15 33 23 30 16 9 5 10 28 3 11 12 7 29 4 27 17 6 8 14 24 21 18 20 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,40,50,1,32,0.515984,39.3578,4.659e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,40,50,1,38,0.581413,39.1834,0.00413523,0 1 35 30 16 23 33 15 9 5 2 19 13 10 28 3 11 12 7 29 4 27 17 6 34 8 31 14 24 21 25 22 26 32 20 18 36 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,40,50,1,39,0.591183,39.832,4.09359,0 1 13 19 2 15 33 23 35 30 16 9 5 10 28 3 11 12 7 29 4 27 17 6 34 36 8 31 14 24 37 21 25 18 20 32 26 22 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,50,50,1,38,0.581413,49.1909,3.973e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,50,50,1,47,0.662779,49.2212,0.00842979,0 1 44 35 30 23 15 43 33 9 16 41 5 2 19 13 10 28 3 11 12 27 4 7 29 38 6 17 31 21 37 18 20 32 40 26 22 25 42 39 24 14 36 8 34 45 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,50,50,1,48,0.670667,49.7347,2.94984,0 1 10 28 46 29 38 6 8 34 14 36 24 37 18 20 32 40 26 22 25 42 21 39 45 31 17 27 4 12 7 3 11 13 19 2 15 43 33 9 5 41 16 23 30 44 35 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,60,50,1,45,0.645958,59.6499,4.012e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,60,50,1,57,0.726715,59.9623,0.0102343,0 1 48 44 35 50 33 23 30 16 41 5 9 15 43 19 2 10 28 46 7 3 13 54 11 12 49 27 4 29 38 6 17 34 8 31 14 36 51 37 24 45 39 42 21 18 20 32 40 47 26 22 25 52 53 56 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,60,50,1,57,0.72681,59.838,32.0771,0 1 10 41 55 5 33 9 23 50 35 48 44 30 16 15 43 2 19 13 54 11 49 12 4 29 46 28 3 7 38 17 27 6 34 8 31 36 14 45 39 24 51 37 21 18 20 32 40 47 26 22 53 52 25 42 100
