Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,10,50,1,10,0.235454,9.438,6.495e-06,0 1 2 3 4 6 7 9 10 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.81944,0.000818033,0 1 10 6 11 2 4 9 3 7 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,10,50,1,11,0.25717,9.82719,0.282508,0 10 6 11 2 4 9 1 3 7 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,20,50,1,18,0.358564,19.9502,2.543e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,20,50,1,20,0.378212,19.8368,0.00126672,0 1 31 25 16 7 3 26 9 4 6 24 15 23 14 10 20 11 2 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,20,50,1,20,0.378212,19.9582,0.900093,0 1 2 4 14 24 15 23 10 20 11 6 9 26 3 31 25 16 7 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,30,50,1,25,0.420017,29.839,3.773e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 26 31 33 35 36 37 38 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,30,50,1,29,0.447692,29.42,0.00242359,0 1 41 31 25 38 33 16 36 7 40 3 26 9 4 2 37 11 45 6 10 20 14 23 15 24 35 43 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,30,50,1,29,0.447692,29.5328,604.026,0 31 41 25 38 16 33 7 40 26 3 36 1 9 37 4 2 45 11 20 6 10 14 23 15 24 35 43 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,40,50,1,31,0.458967,39.2894,3.093e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 26 31 33 35 36 37 38 40 41 43 45 47 51 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,40,50,1,38,0.491543,39.1471,0.00364609,0 1 51 41 56 31 25 38 33 16 36 7 40 26 3 55 63 4 9 37 2 45 6 11 20 10 23 14 62 15 64 24 47 52 35 43 59 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,40,50,1,39,0.495261,39.9987,7.35874,0 1 63 4 2 45 6 20 14 62 47 52 43 59 35 24 15 64 23 10 11 37 9 26 40 3 55 36 7 16 33 38 25 31 56 41 51 66 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,50,50,1,37,0.487584,49.1387,3.279e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 26 31 33 35 36 37 38 40 41 43 45 47 51 52 55 56 59 62 63 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,50,50,1,47,0.521919,49.1433,0.00434837,0 1 66 72 51 70 41 71 56 31 25 38 16 33 68 7 36 40 26 3 55 63 4 9 37 2 45 6 11 20 10 23 14 62 15 64 24 47 52 35 43 73 59 69 75 77 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,50,50,1,48,0.524633,49.99,9.59307,0 1 26 40 68 33 25 56 41 70 51 66 72 31 71 38 16 7 36 3 55 63 4 9 37 2 45 6 11 20 10 23 14 62 15 64 24 47 52 35 43 73 77 59 69 75 83 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,60,50,1,43,0.509083,59.3809,3.185e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 26 31 33 35 36 37 38 40 41 43 45 47 51 52 55 56 59 62 63 64 66 68 69 70 71 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,60,50,1,54,0.538084,57.222,0.00577399,0 1 35 73 77 75 83 94 86 69 59 43 96 52 47 24 64 15 62 14 23 10 20 11 6 45 2 37 26 9 4 63 55 3 40 36 7 68 33 16 38 25 31 56 71 41 70 51 66 89 72 85 100 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,60,50,1,54,0.538084,59.4905,1.68438,0 63 4 23 62 47 14 20 6 45 15 64 24 96 43 35 59 77 69 75 86 94 83 73 52 10 11 37 9 2 3 55 36 25 38 66 89 100 51 26 40 7 68 33 16 1 56 41 31 70 71 85 72 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,70,50,1,49,0.527212,68.9892,2.757e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 26 31 33 35 36 37 38 40 41 43 45 47 51 52 55 56 59 62 63 64 66 68 69 70 71 72 73 75 77 83 85 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,70,50,1,54,0.538084,63.8815,0.00580565,0 1 66 72 51 70 41 71 56 31 25 38 16 33 68 7 36 40 26 3 55 63 4 9 37 2 45 6 11 20 10 23 14 62 15 64 24 47 52 35 43 73 59 69 75 77 83 85 86 89 94 96 100 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,70,50,1,54,0.538084,69.6485,0.805231,0 40 26 11 4 15 62 45 7 24 94 59 63 38 71 70 66 68 33 36 52 14 10 20 1 73 47 55 2 9 100 75 77 37 43 35 85 56 41 89 72 3 83 69 96 86 23 25 31 51 16 6 64 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,80,50,1,54,0.538084,79.9669,3.516e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 26 31 33 35 36 37 38 40 41 43 45 47 51 52 55 56 59 62 63 64 66 68 69 70 71 72 73 75 77 83 85 86 89 94 96 100 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,80,50,1,54,0.538084,63.8815,0.00618794,0 1 66 72 51 70 41 71 56 31 25 38 16 33 68 7 36 40 26 3 55 63 4 9 37 2 45 6 11 20 10 23 14 62 15 64 24 47 52 35 43 73 59 69 75 77 83 85 86 89 94 96 100 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,80,50,1,54,0.538084,77.8471,0.288094,0 31 9 47 16 55 71 15 86 45 66 10 41 2 89 51 38 56 3 40 73 43 35 64 75 94 85 70 62 23 77 4 26 59 14 63 1 24 6 83 96 7 69 100 36 33 11 72 37 25 52 68 20 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,90,50,1,54,0.538084,79.9669,3.652e-06,0 1 2 3 4 6 7 9 10 11 14 15 16 20 23 24 25 26 31 33 35 36 37 38 40 41 43 45 47 51 52 55 56 59 62 63 64 66 68 69 70 71 72 73 75 77 83 85 86 89 94 96 100 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191129_134029_7dt_separate.csv,90,50,1,54,0.538084,63.8815,0.00575099,0 1 66 72 51 70 41 71 56 31 25 38 16 33 68 7 36 40 26 3 55 63 4 9 37 2 45 6 11 20 10 23 14 62 15 64 24 47 52 35 43 73 59 69 75 77 83 85 86 89 94 96 100 100
