Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.9253,5.259e-06,0 1 2 3 4 5 6 7 8 9 45
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.65492,4.0431,0 1 2 6 4 3 7 5 8 9 45
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.58015,0.388909,0 1 6 4 7 3 5 8 2 9 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.60875,0.000650874,0 1 4 6 3 7 5 2 9 8 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.56499,0.218923,0 1 9 8 2 5 7 3 4 6 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,19,0.873502,19.1733,5.135e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 45
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,20,0.890038,19.3983,3.58401,0 9 12 16 8 2 18 7 1 6 14 15 4 13 3 5 11 10 17 45
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,20,0.890038,19.362,0.626594,0 1 15 14 6 4 13 7 18 11 10 9 3 5 2 12 8 16 17 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,20,0.890038,19.5542,0.00129084,0 1 15 14 6 13 4 7 3 11 5 2 9 8 10 17 16 12 18 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,20,0.890038,19.503,0.398282,0 6 14 15 13 4 1 3 18 11 7 5 12 9 8 10 2 16 17 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,27,0.954918,29.1297,5.258e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 45
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,29,0.964854,29.2165,3.69199,0 3 6 4 7 20 18 11 2 12 16 8 9 22 1 14 27 15 23 13 5 10 17 24 26 21 19 25 45
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,30,0.968955,29.9421,1.95266,0 1 4 6 22 9 2 3 7 11 5 10 8 17 16 12 28 24 26 21 19 25 18 20 13 23 15 14 27 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,29,0.964854,29.1413,0.00210219,0 1 27 14 15 23 13 20 7 2 26 24 16 17 21 10 8 12 9 22 6 4 3 5 19 11 25 18 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,30,0.968955,29.8236,0.412587,0 1 22 9 12 28 16 24 26 17 21 19 10 8 2 5 7 3 4 6 14 27 15 23 13 20 18 11 25 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,35,0.982344,39.675,1.1829e-05,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 45
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,39,0.987984,39.9994,3.90558,0 11 5 10 19 25 30 33 20 31 23 34 27 15 29 22 1 3 7 18 13 4 14 36 6 2 12 9 8 17 21 32 26 24 35 28 16 37 45
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,39,0.987984,39.7532,0.847011,0 1 13 4 6 29 22 9 12 28 16 17 10 8 2 5 11 3 7 20 23 15 14 36 27 34 31 33 30 18 25 19 21 32 26 37 24 35 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,39,0.987984,39.9307,0.00276906,0 1 30 18 33 20 31 23 34 27 15 14 36 29 6 13 4 3 7 5 2 22 9 12 24 35 28 16 8 10 25 11 19 21 17 32 26 37 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,39,0.987984,39.483,5.87481,0 1 6 15 34 27 14 36 29 22 9 2 8 12 16 28 35 24 37 26 32 21 17 10 5 11 18 7 3 4 13 23 31 20 33 30 25 19 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,42,0.991261,49.0028,5.495e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 45
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,47,0.995073,49.0364,5.03407,0 9 12 28 35 16 24 26 42 37 40 39 8 17 21 32 41 38 11 2 1 36 6 22 29 4 15 44 27 14 34 13 20 18 7 3 5 10 19 25 45 43 31 23 33 30 45
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,47,0.995073,48.6106,0.928548,0 1 40 37 42 32 16 26 24 35 28 39 12 8 17 21 41 38 11 7 3 6 4 13 18 20 23 15 14 36 29 22 9 2 5 10 19 25 45 30 33 43 31 34 27 44 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,47,0.995073,49.6786,0.0042495,0 1 18 30 33 20 31 23 34 27 15 14 36 29 6 13 4 3 7 25 11 5 2 22 9 39 12 8 32 21 41 38 19 10 17 37 40 35 24 26 16 28 42 43 44 45 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,47,0.995073,49.9603,0.310561,0 4 6 36 14 44 34 27 5 19 41 21 32 42 37 40 26 24 35 16 28 10 11 30 25 45 38 43 13 23 20 17 8 12 15 31 1 22 29 3 7 33 18 39 9 2 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,60,50,1,47,0.995073,55.6241,6.24e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 45
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,60,50,1,47,0.995073,49.306,5.09746,0 12 28 35 37 32 41 38 21 16 8 19 11 33 20 7 2 39 4 6 36 44 14 27 34 15 23 29 9 22 1 3 13 31 43 30 18 45 25 5 10 17 26 42 40 24 45
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,60,50,1,47,0.995073,48.4694,0.910691,0 1 36 44 27 34 3 7 13 4 6 39 12 28 35 40 37 24 26 42 32 21 41 19 10 17 16 8 11 5 2 9 22 29 14 15 23 31 43 33 20 18 30 25 45 38 45
