Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,10,0.18075,9.37028,6.271e-06,0 1 2 3 4 5 6 7 8 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.89657,6.26951,0 1 2 9 5 3 4 8 6 7 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.68744,1.56829,0 1 2 9 5 3 7 4 6 8 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.71744,0.000960416,0 1 9 5 2 3 7 4 6 8 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.71744,0.00356684,0 1 9 5 2 3 7 4 6 8 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.85,4.6389,0 1 9 5 2 3 7 6 8 4 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,10,50,1,11,0.199765,9.90506,0.576485,0 7 8 6 4 3 1 2 5 9 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,18,0.321242,19.4281,5.776e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.351205,19.4413,4.26726,0 1 3 10 5 16 9 15 2 13 11 12 7 4 6 17 8 14 18 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.349455,19.3656,1.18686,0 1 10 2 5 9 15 19 13 3 11 12 7 4 6 8 14 21 18 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.351205,19.5095,0.00212248,0 1 16 9 15 2 5 10 13 11 3 7 12 4 6 17 8 14 18 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.351205,19.5095,0.00409639,0 1 16 9 15 2 5 10 13 11 3 7 12 4 6 17 8 14 18 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.351205,19.4413,4.0333,0 1 3 10 5 16 9 15 2 13 11 12 7 4 6 17 8 14 18 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,20,50,1,20,0.351205,19.5428,16.7128,0 1 3 11 13 5 16 9 15 2 10 7 12 4 6 17 8 14 18 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191230_180458_7dt_separate.csv,30,50,1,25,0.422982,29.9355,6.353e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 100
