Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,10,0.266999,9.14477,3.577e-06,0 1 2 3 4 5 6 7 8 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,11,0.296848,9.8705,0.000732278,0 1 6 5 8 7 2 4 3 9 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,11,0.296848,9.8705,0.44145,0 1 6 5 8 7 2 4 3 9 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,18,0.464163,19.9531,3.83e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 19 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,20,0.506268,19.9884,0.0012714,0 1 16 13 12 14 17 6 5 8 7 2 4 15 3 10 9 11 18 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,20,0.506268,19.9924,1.52024,0 1 5 12 16 13 14 17 6 8 7 2 4 15 3 10 9 11 18 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,24,0.570686,29.9196,4.696e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 24 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,29,0.642089,29.9023,0.00259985,0 1 24 20 16 13 12 14 26 17 6 5 21 8 7 2 4 15 3 27 25 10 9 11 19 23 18 22 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,29,0.642089,29.9019,10.805,0 6 17 26 16 20 24 13 12 14 5 21 1 8 7 2 4 15 3 27 25 10 9 11 19 23 18 22 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,29,0.642089,39.1752,4.438e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,38,0.740279,39.8509,0.00355896,0 1 24 32 20 16 13 12 14 36 17 26 6 5 21 34 8 7 2 4 15 30 3 27 25 10 9 11 19 28 31 23 18 35 33 22 29 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,38,0.740279,39.8221,12.516,0 1 21 26 13 16 32 24 20 12 14 36 17 6 5 34 8 7 2 4 3 27 15 30 25 10 9 11 19 28 31 23 18 35 33 22 29 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,35,0.712819,49.1514,4.378e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 34 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,46,0.798193,49.5128,0.00458343,0 1 24 32 41 20 16 13 12 14 36 17 26 6 5 21 34 8 7 2 4 15 30 3 27 10 25 42 9 40 11 19 28 31 23 18 35 33 22 29 37 43 39 38 44 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,47,0.802233,49.9781,600.25,0 1 34 26 14 12 16 20 32 41 24 13 36 17 6 5 21 46 7 8 45 2 49 4 15 30 3 27 10 25 42 9 40 11 19 28 31 23 18 35 33 22 29 37 39 38 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,40,0.75605,59.9697,4.722e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,54,0.840275,58.834,0.00640668,0 1 24 32 41 51 20 16 13 12 14 36 17 26 6 5 21 34 8 46 7 45 2 49 15 4 30 3 27 10 25 42 9 48 50 40 11 19 28 31 23 18 35 33 22 44 43 52 47 38 39 37 29 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,55,0.84474,59.9998,600.921,0 21 34 5 6 17 26 14 36 12 13 16 20 24 32 41 53 51 1 46 8 45 7 2 49 4 30 15 3 27 25 42 10 48 50 9 40 11 19 28 31 23 18 35 33 22 29 44 43 37 39 52 38 47 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,45,0.791504,69.1007,3.809e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,64,0.878757,69.8771,0.00825374,0 1 50 61 28 23 57 33 55 44 43 52 47 38 39 37 29 22 35 18 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 8 46 21 34 5 6 66 26 17 36 14 12 13 56 16 20 64 65 24 32 41 51 60 53 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,64,0.879204,69.7911,600.203,0 1 34 5 6 17 36 56 64 65 53 60 51 41 32 24 20 16 13 12 14 26 21 46 8 45 7 54 2 49 15 4 30 3 27 10 25 42 40 9 48 50 11 61 28 19 31 23 18 57 35 33 22 55 44 29 37 43 39 52 38 59 47 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,51,0.826449,79.0801,5.173e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,71,0.901652,79.5632,0.00868891,0 1 50 61 28 23 57 33 55 44 43 52 67 47 58 62 59 38 39 37 29 22 35 18 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 8 46 21 34 5 6 66 26 17 36 14 12 13 56 16 20 64 65 24 32 41 51 60 53 68 71 72 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,72,0.904163,79.9942,600.432,0 46 7 54 4 74 18 35 22 29 37 39 59 58 62 47 67 38 52 43 44 55 33 57 23 31 19 28 61 50 11 40 42 9 48 27 10 25 3 30 15 49 2 45 8 1 34 5 21 72 6 66 26 14 17 36 71 12 13 56 64 16 20 65 24 32 41 51 60 53 68 100
