Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.9253,5.577e-06,0 1 2 3 4 5 6 7 8 9 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.60875,0.000750454,0 1 4 6 3 7 5 2 9 8 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,10,50,1,11,0.652478,9.56499,0.234663,0 1 9 8 2 5 7 3 4 6 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,19,0.873502,19.1733,5.682e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,20,0.890038,19.5542,0.0021153,0 1 15 14 6 13 4 7 3 11 5 2 9 8 10 17 16 12 18 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,20,50,1,20,0.890038,19.503,0.390255,0 6 14 15 13 4 1 3 18 11 7 5 12 9 8 10 2 16 17 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,27,0.954918,29.1297,9.917e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,29,0.964854,29.1413,0.00249027,0 1 27 14 15 23 13 20 7 2 26 24 16 17 21 10 8 12 9 22 6 4 3 5 19 11 25 18 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,30,50,1,30,0.968955,29.8236,0.401112,0 1 22 9 12 28 16 24 26 17 21 19 10 8 2 5 7 3 4 6 14 27 15 23 13 20 18 11 25 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,35,0.982344,39.675,5.409e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,39,0.987984,39.9307,0.00363483,0 1 30 18 33 20 31 23 34 27 15 14 36 29 6 13 4 3 7 5 2 22 9 12 24 35 28 16 8 10 25 11 19 21 17 32 26 37 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,40,50,1,39,0.987984,39.483,6.0752,0 1 6 15 34 27 14 36 29 22 9 2 8 12 16 28 35 24 37 26 32 21 17 10 5 11 18 7 3 4 13 23 31 20 33 30 25 19 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,42,0.991261,49.0028,5.528e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,47,0.995073,49.6786,0.00428637,0 1 18 30 33 20 31 23 34 27 15 14 36 29 6 13 4 3 7 25 11 5 2 22 9 39 12 8 32 21 41 38 19 10 17 37 40 35 24 26 16 28 42 43 44 45 45
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,50,50,1,47,0.995073,49.9603,0.29316,0 4 6 36 14 44 34 27 5 19 41 21 32 42 37 40 26 24 35 16 28 10 11 30 25 45 38 43 13 23 20 17 8 12 15 31 1 22 29 3 7 33 18 39 9 2 45
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,60,50,1,47,0.995073,55.6241,5.256e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 45
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200202_154313_7dt_separate.csv,60,50,1,47,0.995073,52.5677,0.00472182,0 1 27 15 23 18 7 20 13 4 14 29 22 6 3 5 26 16 28 24 17 21 19 25 11 10 8 12 2 9 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 45
