Rank,index,RA,Dec,Probability,CumulativeProb
1,12600,193.931027,31.74769,0.0104770028929088,0.0104770028929088
2,12404,192.931678,30.166551,0.0096078329331496,0.020084835826058398
3,12405,194.760497,30.166551,0.0087364160997355,0.0288212519257939
4,12601,195.790373,31.74769,0.0084512052420109,0.0372724571678048
5,12793,196.307118,33.328829,0.00795320456515,0.0452256617329548
6,12792,194.414742,33.328829,0.0073585566505289,0.052584218383483705
7,12205,191.646403,28.585412,0.0069392904352896,0.0595235088187733
8,12403,191.10286,30.166551,0.0068749061652816,0.0663984149840549
9,12599,192.07168,31.74769,0.0067172734361275,0.0731156884201824
10,12602,197.64972,31.74769,0.0065654796004611,0.0796811680206435
11,12206,193.447029,28.585412,0.006464360929366,0.0861455289500095
12,12791,192.522366,33.328829,0.0062912204135749,0.0924367493635844
13,12794,198.199494,33.328829,0.0062228295895372,0.0986595789531216
14,12982,196.779859,34.909968,0.0061374988148299,0.1047970777679515
15,12406,196.589316,30.166551,0.0060331565066144,0.1108302342745659
16,12204,189.845776,28.585412,0.0052889681757931,0.116119202450359
17,12983,198.707954,34.909968,0.0052521190939496,0.1213713215443086
18,12207,195.247656,28.585412,0.0050701797808797,0.1264415013251883
19,12795,200.09187,33.328829,0.0049193788938559,0.1313608802190442
20,12984,200.636049,34.909968,0.0048148701819607,0.1361757504010049
21,12981,194.851764,34.909968,0.0045382612705837,0.14071401167158862
22,12598,190.212334,31.74769,0.0045143808735469,0.14522839254513553
23,12004,191.915194,27.004273,0.0044831613010492,0.14971155384618473
24,12003,190.140573,27.004273,0.0043869126454098,0.15409846649159453
25,12603,199.509066,31.74769,0.0042390283454456,0.15833749483704013
26,12402,189.274041,30.166551,0.0040060601039977,0.16234355494103783
27,13168,199.102405,36.491106,0.0039402178157783,0.16628377275681613
28,13169,201.06912,36.491106,0.003797789566732,0.17008156232354812
29,12005,193.689815,27.004273,0.0037405227435655,0.17382208506711364
30,5888,322.288817,-17.267614,0.0036437583601504,0.17746584342726404
31,6106,321.135247,-15.686475,0.0036409447753218,0.18110678820258586
32,13167,197.13569,36.491106,0.0034478582072868,0.18455464640987265
33,6326,319.972459,-14.105336,0.0034160911506343,0.18797073756050695
34,6548,319.796696,-12.524197,0.0033670789088571,0.19133781646936404
35,6327,321.602752,-14.105336,0.0033013391098126,0.19463915557917663
36,12407,198.418135,30.166551,0.0032888718899081,0.19792802746908472
37,5671,321.971994,-18.848753,0.0032806362376012,0.20120866370668591
38,6105,319.492942,-15.686475,0.0032167258922974,0.20442538959898332
39,12980,192.923669,34.909968,0.0032144602848583,0.20763984988384163
40,6547,318.177016,-12.524197,0.0032140050336362,0.21085385491747782
41,5672,323.642727,-18.848753,0.0031800859555015,0.21403394087297933
42,6770,317.702067,-10.943058,0.0031755237004606,0.21720946457343993
43,13170,203.035835,36.491106,0.0031445442822761,0.22035400885571602
44,12985,202.564144,34.909968,0.003132508276396,0.223486517132112
45,6771,319.312489,-10.943058,0.0031173564341211,0.2266038735662331
46,12796,201.984246,33.328829,0.0030958923563541,0.2296997659225872
47,6325,318.342166,-14.105336,0.0030301838570936,0.2327299497796808
48,5457,323.659771,-20.429891,0.0030067706300222,0.235736720409703
49,12208,197.048282,28.585412,0.0030053263276352,0.2387420467373382
50,6994,316.403248,-9.36192,0.0029818219651056,0.2417238687024438
51,5245,324.531259,-22.01103,0.0029577006529928,0.2446815693554366
52,12002,188.365952,27.004273,0.0029340853548581,0.2476156547102947
53,12203,188.04515,28.585412,0.0029086271143779,0.2505242818246726
54,7220,316.52508,-7.780781,0.0028521935125501,0.25337647533722274
55,12790,190.62999,33.328829,0.0028088790496431,0.25618535438686585
56,5673,325.313459,-18.848753,0.0027837870982457,0.2589691414851116
57,6995,318.005731,-9.36192,0.0027579027938125,0.26172704427892407
58,6107,322.777553,-15.686475,0.0027427838209865,0.2644698280999106
59,5035,326.57659,-23.592169,0.00272949027259,0.2671993183725006
60,5887,320.633051,-17.267614,0.0027166521891166,0.2699159705616172
61,5889,323.944583,-17.267614,0.0027152648052188,0.272631235366836
62,5458,325.347039,-20.429891,0.0027065187607532,0.27533775412758915
63,13166,195.168975,36.491106,0.0026732485844183,0.27801100271200746
64,13350,202.855847,38.072245,0.0026666787484401,0.2806776814604476
65,7445,314.814809,-6.199642,0.0026642921368538,0.2833419735973014
66,7219,314.929249,-7.780781,0.0026619747637471,0.2860039483610485
67,6549,321.416375,-12.524197,0.0025584230740181,0.2885623714350666
68,13349,200.847373,38.072245,0.0025579147156724,0.291120286150739
69,11799,191.128753,25.423135,0.0025498085015114,0.29367009465225036
70,7671,313.447455,-4.618503,0.0024984491502611,0.29616854380251145
71,5456,321.972503,-20.429891,0.0024918164189102,0.2986603602214217
72,5246,326.236705,-22.01103,0.0024840527122182,0.30114441293363986
73,6769,316.091644,-10.943058,0.0024557273672085,0.30360014030084836
74,6546,316.557336,-12.524197,0.0024280253131231,0.30602816561397145
75,7446,316.405249,-6.199642,0.0024131865855495,0.30844135219952096
76,8262,168.041192,0.124913,0.0024050884168347,0.31084644061635563
77,7672,315.033744,-4.618503,0.0024013318183137,0.31324777243466934
78,5886,318.977284,-17.267614,0.0023952647514384,0.31564303718610776
79,13171,205.002549,36.491106,0.0023766302602263,0.31801966744633403
80,12006,195.464436,27.004273,0.0023614054943928,0.3203810729407268
81,11797,187.627413,25.423135,0.0023415455979587,0.3227226185386855
82,12604,201.368413,31.74769,0.0023367666449016,0.3250593851835871
83,5247,327.942151,-22.01103,0.0023309789192441,0.32739036410283123
84,7221,318.120911,-7.780781,0.0023254034715643,0.3297157675743955
85,13351,204.864321,38.072245,0.0023176752147776,0.3320334427891731
86,11798,189.378083,25.423135,0.0022852991388404,0.33431874192801353
87,8033,166.777129,-1.456226,0.0022843390665771,0.33660308099459063
88,5670,320.301262,-18.848753,0.0022741582739124,0.33887723926850305
89,4827,328.156588,-25.173308,0.0022704821835285,0.34114772145203154
90,5244,322.825813,-22.01103,0.0022646369066047,0.34341235835863626
91,12986,204.492239,34.909968,0.002243546280718,0.34565590463935425
92,6993,314.800765,-9.36192,0.0022357097636147,0.34789161440296895
93,8261,166.46005,0.124913,0.0022322763210546,0.35012389072402356
94,5459,327.034307,-20.429891,0.0022171005369818,0.3523409912610054
95,6996,319.608214,-9.36192,0.0022166677793376,0.354557659040343
96,5034,324.851242,-23.592169,0.0021730026919831,0.3567306617323261
97,6108,324.419858,-15.686475,0.0021715854246453,0.3589022471569714
98,8491,169.726977,1.706052,0.0021679460615356,0.361070193218507
99,4826,326.409522,-25.173308,0.0021593930881763,0.3632295863066833
100,7898,312.837152,-3.037364,0.0021581848438836,0.36538777115056686
101,7218,313.333418,-7.780781,0.002154420065842,0.36754219121640885
102,7899,314.420515,-3.037364,0.0021458885178096,0.36968807973421847
103,8490,168.145137,1.706052,0.0021453475947094,0.3718334273289279
104,6772,320.922911,-10.943058,0.0021298280629447,0.3739632553918726
105,7444,313.224368,-6.199642,0.0021214441536959,0.3760846995455685
106,7806,167.167742,-3.037364,0.0021169571107188,0.3782016566562873
107,5036,328.301938,-23.592169,0.0021167655822369,0.3803184222385242
108,8034,168.358779,-1.456226,0.0021122671753578,0.382430689413882
109,5033,323.125895,-23.592169,0.0020944599136845,0.3845251493275665
110,8125,312.288897,-1.456226,0.0020606629090177,0.38658581223658417
111,8263,169.622335,0.124913,0.0020584658653944,0.38864427810197855
112,12408,200.246954,30.166551,0.0020197260261307,0.39066400412810925
113,8718,169.426756,3.287191,0.0020193340220097,0.39268333815011897
114,7805,165.584379,-3.037364,0.0020187592567806,0.39470209740689954
115,12979,190.995574,34.909968,0.0020134088251281,0.39671550623202767
116,5890,325.60035,-17.267614,0.0020106503693371,0.3987261566013648
117,13348,198.838898,38.072245,0.0020036573528868,0.4007298139542516
118,8032,165.19548,-1.456226,0.0019383412592311,0.4026681552134827
119,4621,327.011821,-26.754447,0.0019340673452651,0.4046022225587478
120,8489,166.563297,1.706052,0.0019305240488319,0.4065327466075797
121,11589,185.908245,23.841996,0.0019178805316696,0.4084506271392493
122,7673,316.620034,-4.618503,0.0019167727747259,0.4103673999139752
123,11590,187.636901,23.841996,0.0019080534005378,0.412275453314513
124,7578,165.922519,-4.618503,0.0018839931524612,0.41415944646697417
125,4825,324.662457,-25.173308,0.001883602793452,0.4160430492604262
126,4622,328.782524,-26.754447,0.001877562334248,0.4179206115946742
127,6328,323.233045,-14.105336,0.0018762653602042,0.4197968769548784
128,8717,167.843011,3.287191,0.0018730839975991,0.4216699609524775
129,7897,311.253789,-3.037364,0.0018712076673975,0.423541168619875
130,12597,188.352988,31.74769,0.0018131866944627,0.4253543553143377
131,6104,317.850636,-15.686475,0.0018095868014386,0.4271639421157763
132,8946,170.276022,4.86833,0.0018067574923886,0.4289706996081649
133,7670,311.861165,-4.618503,0.00180518619247,0.4307758858006349
134,11379,185.199001,22.260857,0.0017979702622443,0.43257385606287924
135,12001,186.591331,27.004273,0.0017863415039944,0.43436019756687366
136,7447,317.995689,-6.199642,0.0017815974939142,0.4361417950607879
137,13347,196.830424,38.072245,0.0017672802744256,0.43790907533521345
138,8719,171.0105,3.287191,0.0017668325924719,0.43967590792768535
139,11591,189.365557,23.841996,0.0017518036029227,0.44142771153060806
140,7577,164.33623,-4.618503,0.0017492776598231,0.44317698919043114
141,8352,310.344025,0.124913,0.001722184998982,0.44489917418941316
142,10951,182.15913,19.098579,0.0017105362491649,0.44660971043857806
143,11166,183.010339,20.679718,0.0017103393470697,0.44832004978564777
144,7579,167.508809,-4.618503,0.0017068855933132,0.450026935378961
145,11378,183.490528,22.260857,0.0016891840580809,0.4517161194370419
146,5243,321.120367,-22.01103,0.0016837624159549,0.4533998818529968
147,7807,168.751105,-3.037364,0.0016703843282941,0.4550702661812909
148,8124,310.707248,-1.456226,0.0016581388487409,0.45672840503003176
149,8353,311.925168,0.124913,0.0016512374506409,0.45837964248067264
150,6324,316.711872,-14.105336,0.0016497205053208,0.46002936298599345
151,8126,313.870547,-1.456226,0.0016485705267994,0.46167793351279285
152,8035,169.940429,-1.456226,0.0016436971580543,0.46332163067084714
153,11167,184.700368,20.679718,0.0016380940305957,0.46495972470144287
154,8945,168.689158,4.86833,0.0016348777916125,0.46659460249305534
155,12789,188.737614,33.328829,0.0016333792646279,0.46822798175768326
156,13529,206.833801,39.653384,0.0016217621530745,0.4698497439107578
157,4828,329.903654,-25.173308,0.0016135347500563,0.4714632786608141
158,7804,164.001016,-3.037364,0.001604865098858,0.4730681437596721
159,4419,328.439239,-28.335586,0.001587417352815,0.4746555611124871
160,11800,192.879423,25.423135,0.0015864460968213,0.47624200720930837
161,7352,166.903861,-6.199642,0.0015763025333794,0.4778183097426878
162,6768,314.481222,-10.943058,0.0015699261600856,0.4793882359027734
163,9173,171.058918,6.449469,0.0015604982782797,0.4809487341810531
164,4620,325.241118,-26.754447,0.0015580548961292,0.4825067890771823
165,7351,165.31342,-6.199642,0.0015549948693951,0.4840617839465774
166,8492,171.308817,1.706052,0.0015538943885806,0.485615678335158
167,13528,204.780158,39.653384,0.0015502935399907,0.4871659718751487
168,5455,320.285235,-20.429891,0.0015500012838367,0.4887159731589854
169,8947,171.862885,4.86833,0.0015432659879925,0.4902592391469779
170,8264,171.203477,0.124913,0.0015357507041638,0.4917949898511417
171,6550,323.036055,-12.524197,0.001531151353954,0.49332614120509566
172,10952,183.832369,19.098579,0.001520823549159,0.49484696475425466
173,5674,326.984191,-18.848753,0.001509074592792,0.49635603934704664
174,5037,330.027286,-23.592169,0.0014933714065804,0.49784941075362704
175,13352,206.872795,38.072245,0.0014892787217094,0.49933868947533644
176,11588,184.179589,23.841996,0.0014800751665936,0.5008187646419301
177,13165,193.20226,36.491106,0.0014738982427786,0.5022926628847086
178,8260,164.878907,0.124913,0.0014724431379986,0.5037651060227072
179,12797,203.876622,33.328829,0.001472097048706,0.5052372030714132
180,7900,316.003878,-3.037364,0.0014660727557514,0.5067032758271646
181,7222,319.716743,-7.780781,0.0014658069869975,0.5081690828141621
182,13172,206.969264,36.491106,0.0014649492969168,0.5096340321110788
183,9174,172.650127,6.449469,0.0014593397246494,0.5110933718357282
184,11796,185.876742,25.423135,0.0014529063809742,0.5125462782167024
185,9172,169.467709,6.449469,0.0014509095699791,0.5139971877866815
186,13527,202.726515,39.653384,0.0014506969292326,0.5154478847159141
187,7443,311.633928,-6.199642,0.0014351126648492,0.5168829973807633
188,11380,186.907475,22.260857,0.001403148938258,0.5182861463190213
189,7350,163.72298,-6.199642,0.0014028720883661,0.5196890184073873
190,4420,330.235615,-28.335586,0.0013951475045346,0.521084165911922
191,8579,308.928899,1.706052,0.00139095362668,0.5224751195386019
