Rank,index,RA,Dec,Probability,CumulativeProb
1,14162,131.027483,45.977939,0.0048813019575404,0.0048813019575404
2,13834,129.185433,42.815662,0.0048391358292176,0.009720437786758
3,13664,128.203574,41.234523,0.0048359955460923,0.0145564333328503
4,14472,134.858738,49.140217,0.0045639661466571,0.0191203994795074
5,14319,132.342383,47.559078,0.0045235392963893,0.023643938775896697
6,12754,122.504454,33.328829,0.0043331777928217,0.0279771165687184
7,14000,129.088147,44.396801,0.0042792035172911,0.032256320086009496
8,12561,121.416516,31.74769,0.0042315528201129,0.0364878729061224
9,13490,126.741721,39.653384,0.0041935715909205,0.0406814444970429
10,14001,131.301042,44.396801,0.004151392698663,0.044832837195705896
11,12944,123.512248,34.909968,0.0040673468303974,0.0489001840261033
12,13311,124.525353,38.072245,0.0040425385993454,0.0529427226254487
13,14762,136.895503,52.302495,0.0039687832309078,0.0569115058563565
14,14620,137.292935,50.721356,0.0039374572392655,0.060848963095622
15,13130,124.367239,36.491106,0.0039127468195119,0.0647617099151339
16,14900,139.130715,53.883634,0.0038699642832411,0.068631674198375
17,4217,324.138936,-29.916724,0.0038318212193463,0.0724634954177213
18,4618,321.699712,-26.754447,0.0037105545719479,0.0761740499896692
19,14320,134.685402,47.559078,0.0036918526236496,0.0798659026133188
20,4416,323.050112,-28.335586,0.003675409367842,0.0835413119811608
21,15033,141.043126,55.464772,0.0036674105323997,0.0872087225135605
22,11963,119.155731,27.004273,0.0036603027660626,0.09086902527962311
23,13312,126.533827,38.072245,0.0036231899998804,0.09449221527950351
24,3452,330.142672,-36.24128,0.0035926611317949,0.09808487641129841
25,15284,147.037731,58.62705,0.0035484674262421,0.10163334383754051
26,14763,139.481207,52.302495,0.0035059909434894,0.10513933478102991
27,2746,339.934559,-42.565835,0.0034622698749991,0.10860160465602901
28,14163,133.302715,45.977939,0.0034590878531446,0.11206069250917361
29,3829,328.690242,-33.079002,0.0034422071325221,0.11550289964169572
30,13131,126.333954,36.491106,0.0034326025281841,0.11893550216987982
31,14901,141.813216,53.883634,0.0034242082350585,0.12235971040493832
32,3269,331.689926,-37.822419,0.0034201730852776,0.1257798834902159
33,15161,143.15476,57.045911,0.0034143555601102,0.1291942390503261
34,13663,126.101046,41.234523,0.0034051632797276,0.13259940233005368
35,3828,326.803258,-33.079002,0.003405121191485,0.1360045235215387
36,4822,319.421259,-25.173308,0.0034006204950892,0.1394051440166279
37,3091,334.554304,-39.403557,0.0033986244690369,0.1428037684856648
38,14619,134.79545,50.721356,0.003324853770392,0.1461286222560568
39,3270,333.691582,-37.822419,0.0032902611924299,0.1494188834484867
40,12165,119.621342,28.585412,0.003267371923591,0.1526862553720777
41,2579,341.342439,-44.146974,0.0032672025049775,0.1559534578770552
42,15034,143.832159,55.464772,0.0032614926907679,0.1592149505678231
43,3453,332.103082,-36.24128,0.003254351301961,0.1624693018697841
44,4022,327.159716,-31.497863,0.0032535148700347,0.16572281673981878
45,3638,328.279531,-34.660141,0.0032347568605155,0.16895757360033428
46,15162,146.061443,57.045911,0.0032171104869553,0.1721746840872896
47,5667,315.289065,-18.848753,0.0031923955758912,0.1753670796631808
48,11757,117.600605,25.423135,0.0031891091981075,0.1785561888612883
49,4021,325.305355,-31.497863,0.003173559942333,0.1817297488036213
50,12365,121.607743,30.166551,0.0031719211610049,0.1849016699646262
51,3639,330.201795,-34.660141,0.0031677112282549,0.1880693811928811
52,12364,119.778924,30.166551,0.0031662605459427,0.19123564173882382
53,13491,128.795364,39.653384,0.0031556838180092,0.19439132555683303
54,11126,115.409182,20.679718,0.0031405572142601,0.19753188277109313
55,5030,317.949851,-23.592169,0.0031004051422261,0.20063228791331922
56,2418,344.60105,-45.728113,0.0030933977066481,0.20372568561996732
57,14471,132.441871,49.140217,0.0030817699031859,0.20680745552315322
58,11339,116.860061,22.260857,0.003079668904693,0.2098871244278462
59,15401,148.270354,60.208189,0.0030607161247728,0.212947840552619
60,5883,314.009985,-17.267614,0.0030430579909229,0.2159908985435419
61,2916,336.778939,-40.984696,0.0030408724592184,0.2190317710027603
62,12945,125.440343,34.909968,0.0030401366694505,0.2220719076722108
63,12166,121.421969,28.585412,0.0030388708729801,0.2251107785451909
64,13489,124.688078,39.653384,0.0030299524729327,0.2281407310181236
65,2917,338.873483,-40.984696,0.0030068987452145,0.2311476297633381
66,14473,137.275605,49.140217,0.0029895376686718,0.2341371674320099
67,13835,131.340912,42.815662,0.0029643585588834,0.23710152599089332
68,15283,144.000622,58.62705,0.0029530888457161,0.24005461483660942
69,15513,151.220954,61.789328,0.002939641466387,0.24299425630299643
70,11549,116.762003,23.841996,0.0029339554484742,0.24592821175147062
71,15402,151.45268,60.208189,0.0029287685951272,0.2488569803465978
72,2745,337.787733,-42.565835,0.0028904881340579,0.2517474684806557
73,12755,124.39683,33.328829,0.0028820684799625,0.2546295369606182
74,5031,319.675199,-23.592169,0.0028612241347683,0.2574907610953865
75,13665,130.306103,41.234523,0.0028533474334169,0.2603441085288034
76,2915,334.684396,-40.984696,0.0028407043329885,0.2631848128617919
77,5241,317.709476,-22.01103,0.0028325629033714,0.2660173757651633
78,5453,316.910699,-20.429891,0.0028242820134297,0.26884165777859304
79,2580,343.545946,-44.146974,0.0028030485249967,0.2716447063035897
80,13833,127.029954,42.815662,0.0027996169224762,0.27444432322606593
81,2260,346.968557,-47.309252,0.002785927548429,0.2772302507744949
82,15620,156.74599,63.370467,0.00277897793081,0.2800092287053049
83,4823,321.168325,-25.173308,0.0027608859661151,0.28277011467142005
84,4218,325.963149,-29.916724,0.0027476459128622,0.28551776058428224
85,15514,154.565758,61.789328,0.0027379807220243,0.28825574130630655
86,2261,349.300479,-47.309252,0.0026788943248887,0.29093463563119526
87,4617,319.929008,-26.754447,0.0026629717828632,0.29359760741405844
88,11758,119.351275,25.423135,0.002660200758284,0.29625780817234243
89,15619,153.218394,63.370467,0.0026500288501894,0.2989078370225318
90,3090,332.508037,-39.403557,0.0026435418802389,0.30155137890277073
91,13129,122.400524,36.491106,0.0026061389694323,0.304157517872203
92,3092,336.600571,-39.403557,0.0025865515089892,0.3067440693811922
93,12943,121.584153,34.909968,0.0025720048642497,0.3093160742454419
94,2108,352.722943,-48.89039,0.0025496308772997,0.3118657051227416
95,15720,158.790617,64.951605,0.0025406047114214,0.314406309834163
96,4020,323.450994,-31.497863,0.0025125362226354,0.31691884605679843
97,5242,319.414921,-22.01103,0.0025104244610135,0.31942927051781195
98,14621,139.79042,50.721356,0.0025076664410299,0.32193693695884185
99,15400,145.088027,60.208189,0.0024920250108885,0.32442896196973037
100,2419,346.866084,-45.728113,0.0024913417182082,0.32692030368793856
101,15032,138.254093,55.464772,0.002480090037929,0.32940039372586755
102,6543,311.698296,-12.524197,0.0024462170003449,0.33184661072621247
103,14899,136.448215,53.883634,0.0024448615378561,0.3342914722640686
104,12562,123.275862,31.74769,0.0024229312669141,0.3367144035309827
105,10911,115.229575,19.098579,0.0024198526778133,0.339134256208796
106,14002,133.513936,44.396801,0.002418157727023,0.341552413935819
107,11550,118.490659,23.841996,0.0024011098379212,0.34395352377374017
108,15512,147.87615,61.789328,0.0023930043856532,0.3463465281593934
109,4415,321.253737,-28.335586,0.0023901020321428,0.34873663019153617
110,3637,326.357267,-34.660141,0.0023860846763238,0.35112271486785995
111,15285,150.07484,58.62705,0.0023779074998752,0.35350062236773516
112,2107,350.318175,-48.89039,0.0023728886483516,0.3558735110160868
113,2578,339.138931,-44.146974,0.0023727213726991,0.3582462323887859
114,11964,120.930352,27.004273,0.0023700011793255,0.3606162335681114
115,12164,117.820716,28.585412,0.002366934043005,0.3629831676111164
116,5668,316.959797,-18.848753,0.0023606125033053,0.3653437801144217
117,5240,316.00403,-22.01103,0.0023587179523116,0.3677024980667333
118,1960,357.006745,-50.471529,0.0023505837141798,0.37005308178091306
119,15160,140.248078,57.045911,0.0023396827353461,0.3723927645162592
120,15721,162.525147,64.951605,0.0023390068570739,0.3747317713733331
121,3451,328.182261,-36.24128,0.0023198714969354,0.3770516428702685
122,6322,313.451286,-14.105336,0.0023071821030567,0.3793588249733252
123,10694,114.270285,17.51744,0.0023066372822397,0.38166546225556486
124,3827,324.916275,-33.079002,0.0022967096026871,0.38396217185825193
125,6102,314.566025,-15.686475,0.0022941006123977,0.38625627247064964
126,12560,119.557169,31.74769,0.0022938106489426,0.3885500831195922
127,4417,324.846488,-28.335586,0.0022850784036939,0.3908351615232861
128,6101,312.92372,-15.686475,0.0022791432506527,0.3931143047739388
129,5454,318.597967,-20.429891,0.0022788873471979,0.3953931921211367
130,13313,128.542302,38.072245,0.0022606722599821,0.3976538643811188
131,14764,142.066911,52.302495,0.0022557548568891,0.39990961923800794
132,12753,120.612078,33.328829,0.0022484746026185,0.40215809384062645
