Rank,index,RA,Dec,Probability,CumulativeProb
1,13382,267.127021,38.072245,0.0011157936227381,0.0011157936227381
2,13020,270.047471,34.909968,0.0011012312889983,0.0022170249117363997
3,13203,267.937426,36.491106,0.0010856645682877,0.0033026894800240996
4,12832,270.109782,33.328829,0.001055178439713,0.0043578679197370995
5,13557,264.335807,39.653384,0.0010440924962986,0.0054019604160357
6,6419,110.857988,-12.524197,0.0010377000559089,0.0064396604719445995
7,13204,269.904141,36.491106,0.0010083104298766,0.007447970901821199
8,6169,64.016414,-14.105336,0.0010078027310073,0.0084557736328285
9,5544,109.788986,-18.848753,0.0010027520962369,0.009458525729065399
10,13728,262.765381,41.234523,0.0009988347997805,0.010457360528845898
11,12642,272.023577,31.74769,0.0009934915276309,0.011450852056476798
12,5948,61.650975,-15.686475,0.0009862242055619,0.012437076262038698
13,6390,63.887271,-12.524197,0.0009838782069197,0.013420954468958399
14,5330,109.376739,-20.429891,0.0009716405227855,0.014392594991743899
15,5977,109.277835,-15.686475,0.0009692359978343,0.015361830989578199
16,12833,272.002158,33.328829,0.0009667832837064,0.016328614273284598
17,5947,60.00867,-15.686475,0.0009609422182541,0.0172895564915387
18,5724,50.743142,-17.267614,0.0009604556177689,0.0182500121093076
19,13558,266.38945,39.653384,0.0009588523097499,0.0192088644190575
20,12643,273.882924,31.74769,0.0009583633260446,0.0201672277451021
21,5728,57.366207,-17.267614,0.0009577477203843,0.0211249754654864
22,6641,109.9576,-10.943058,0.0009558574468324,0.0220808329123188
23,5726,54.054675,-17.267614,0.0009476035233077,0.0230284364356265
24,6642,111.568023,-10.943058,0.0009474463358397,0.0239758827714662
25,6866,111.285409,-9.36192,0.0009450140676129,0.0249208968390791
26,13727,260.662852,41.234523,0.0009276740287284,0.0258485708678075
27,12052,277.097004,27.004273,0.0009275160142132,0.0267760868820207
28,6418,109.238308,-12.524197,0.0009208037881067,0.0276968906701274
29,6167,60.755828,-14.105336,0.0009197151623147,0.0286166058324421
30,6168,62.386121,-14.105336,0.0009193511362338,0.029535956968675902
31,12448,273.399708,30.166551,0.0009192792473655,0.030455236216041404
32,5329,107.689471,-20.429891,0.0009167381900405,0.0313719744060819
33,5936,41.943309,-15.686475,0.0009163519963908,0.0322883264024727
34,5949,63.293281,-15.686475,0.0009151597384329,0.0332034861409056
35,13729,264.867909,41.234523,0.0009145122329374,0.034117998373842995
36,7092,112.258692,-7.780781,0.0009133461899414,0.03503134456378439
37,5730,60.67774,-17.267614,0.0009100593798549,0.035941403943639295
38,6197,109.664626,-14.105336,0.0009095213972661,0.036850925340905394
39,5950,64.935586,-15.686475,0.0009080400056567,0.0377589653465621
40,6391,65.506951,-12.524197,0.0009027784047378,0.038661743751299896
41,5729,59.021974,-17.267614,0.0009022308585187,0.03956397460981859
42,6170,65.646708,-14.105336,0.0008991468705678,0.040463121480386395
43,5759,108.694963,-17.267614,0.0008989729958997,0.041362094476286096
44,5939,46.870226,-15.686475,0.0008989520815549,0.042261046557841
45,5510,52.984086,-18.848753,0.0008988707656907,0.0431599173235317
46,5944,55.081753,-15.686475,0.0008980060984129,0.0440579234219446
47,6198,111.294919,-14.105336,0.0008966545686839,0.044954577990628505
48,13383,269.135495,38.072245,0.0008960890667333,0.04585066705736181
49,5942,51.797142,-15.686475,0.0008947578526818,0.04674542491004361
50,12449,275.228527,30.166551,0.0008936325633804,0.047639057473424014
51,6196,108.034333,-14.105336,0.0008871556182492,0.048526213091673216
52,5760,110.350729,-17.267614,0.0008862896398095,0.04941250273148272
53,5725,52.398909,-17.267614,0.0008844399445799,0.05029694267606262
54,5978,110.920141,-15.686475,0.0008834966956675,0.05118043937173012
55,12252,276.275849,28.585412,0.0008826939313285,0.05206313330305862
56,13895,260.669644,42.815662,0.0008789176366042,0.05294205093966282
57,5543,108.118254,-18.848753,0.0008785656747294,0.05382061661439222
