Rank,index,RA,Dec,Probability,CumulativeProb
1,1124,223.485313,-59.958362,0.0021069794313942,0.0021069794313942
2,1121,214.010404,-59.958362,0.002069707664124,0.0041766870955182
3,1013,226.597932,-61.539501,0.0019856345518191,0.0061623216473373
4,1122,217.168707,-59.958362,0.0019708371101805,0.0081331587575178
5,1128,236.118525,-59.958362,0.0019464122513455,0.0100795710088633
6,1011,219.962197,-61.539501,0.0019272057768852,0.0120067767857485
7,1129,239.276828,-59.958362,0.0019230087782829,0.0139297855640314
8,1125,226.643616,-59.958362,0.0019169302116347,0.015846715775666098
9,1123,220.32701,-59.958362,0.0018969097367756,0.0177436255124417
10,1012,223.280065,-61.539501,0.0018843853925264,0.0196280109049681
11,1127,232.960222,-59.958362,0.0018570941965556,0.021485105101523697
12,1247,241.083365,-58.377223,0.001855895764511,0.023341000866034696
13,1126,229.801919,-59.958362,0.0018462194329406,0.025187220298975296
14,1130,242.435132,-59.958362,0.0018296547009403,0.027016874999915595
15,1248,244.098939,-58.377223,0.0018204474900977,0.028837322490013296
16,1246,238.067792,-58.377223,0.0018144912324823,0.030651813722495595
17,1014,229.915799,-61.539501,0.0018034224995747,0.03245523622207029
18,1120,210.8521,-59.958362,0.0017621870497967,0.03421742327186699
19,1236,207.912059,-58.377223,0.0017433447175195,0.035960767989386494
20,1015,233.233667,-61.539501,0.0017403501324055,0.03770111812179199
21,1010,216.64433,-61.539501,0.0017115554343792,0.039412673556171195
22,1016,236.551534,-61.539501,0.0017058045880116,0.0411184781441828
23,1119,207.693797,-59.958362,0.0016612799285939,0.042779758072776695
24,1239,216.958779,-58.377223,0.0016510124090402,0.04443077048181689
25,1249,247.114512,-58.377223,0.0016475438566834,0.04607831433850029
26,1009,213.326463,-61.539501,0.0016160971652718,0.04769441150377209
27,1017,239.869401,-61.539501,0.0016076112798852,0.04930202278365729
28,1131,245.593435,-59.958362,0.0016019738081176,0.05090399659177489
29,1237,210.927632,-58.377223,0.0015933146889561,0.05249731128073099
30,1245,235.052219,-58.377223,0.0015754399648658,0.054072751245596795
31,1238,213.943205,-58.377223,0.0015720023338518,0.0556447535794486
32,1243,229.021072,-58.377223,0.0015169477002649,0.0571617012797135
33,1244,232.036645,-58.377223,0.001505597638079,0.058667298917792494
34,1371,244.142319,-56.796085,0.0015026196019491,0.06016991851974159
35,1370,241.255029,-56.796085,0.0014917850738805,0.061661703593622094
36,1240,219.974352,-58.377223,0.0014707768777573,0.0631324804713794
37,1372,247.029608,-56.796085,0.0014490296570367,0.06458151012841609
38,1369,238.367739,-56.796085,0.0014470989576574,0.0660286090860735
39,1235,204.896485,-58.377223,0.0014136364754529,0.06744224556152639
40,1018,243.187268,-61.539501,0.0013795028159487,0.0688217483774751
41,1241,222.989925,-58.377223,0.0013723439758166,0.0701940923532917
42,1242,226.005499,-58.377223,0.001366906542727,0.0715609988960187
43,1132,248.751738,-59.958362,0.0013415392529461,0.0729025381489648
44,1008,210.008596,-61.539501,0.0013396390385581,0.0742421771875229
45,1118,204.535494,-59.958362,0.0012865926000652,0.0755287697875881
46,1019,246.505136,-61.539501,0.0012490104318109,0.076777780219399
47,1234,201.880912,-58.377223,0.0012387958580928,0.07801657607749181
48,1368,235.480449,-56.796085,0.0012369242944589,0.07925350037195071
49,907,229.149717,-63.12064,0.0012306798335504,0.0804841802055011
50,906,225.6525,-63.12064,0.001219123538413,0.0817033037439141
51,1373,249.916898,-56.796085,0.0012089429916694,0.0829122467355835
52,1250,250.130085,-58.377223,0.0012061639325798,0.08411841066816331
53,1499,242.820137,-55.214946,0.0011843688326054,0.08530277950076871
54,1501,248.363137,-55.214946,0.0011639738766863,0.08646675337745502
55,909,236.144151,-63.12064,0.0011620837619418,0.08762883713939681
56,1500,245.591637,-55.214946,0.0011614132885229,0.08879025042791971
57,905,222.155283,-63.12064,0.0011517611707897,0.08994201159870942
58,908,232.646934,-63.12064,0.0011179195446128,0.09105993114332221
59,2693,226.152763,-42.565835,0.0011143803841117,0.09217431152743391
60,1498,240.048637,-55.214946,0.0011014141643775,0.09327572569181142
61,2692,224.005936,-42.565835,0.0010929041828261,0.09436862987463751
62,904,218.658066,-63.12064,0.0010758382690806,0.09544446814371811
63,910,239.641369,-63.12064,0.0010754989667537,0.09651996711047181
64,1358,206.607551,-56.796085,0.0010718286639612,0.09759179577443301
65,2694,228.299589,-42.565835,0.0010714713587639,0.09866326713319691
66,2863,225.768147,-40.984696,0.001062388098115,0.09972565523131191
67,2864,227.862691,-40.984696,0.0010509377587072,0.1007765929900191
68,903,215.160848,-63.12064,0.0010473387111206,0.10182393170113971
69,1020,249.823003,-61.539501,0.0010400399041152,0.10286397160525491
70,2862,223.673604,-40.984696,0.0010393007892396,0.10390327239449451
71,2691,221.85911,-42.565835,0.0010388332573065,0.10494210565180101
72,2695,230.446415,-42.565835,0.0010354301413647,0.10597753579316571
73,2865,229.957234,-40.984696,0.0010340503810651,0.10701158617423082
74,4167,232.928285,-29.916724,0.0010186614723857,0.10803024764661652
75,2690,219.712284,-42.565835,0.001013595594456,0.10904384324107252
76,2866,232.051777,-40.984696,0.0010038565417875,0.11004769978286003
77,3969,228.878582,-31.497863,0.0010030905765849,0.11105079035944493
78,1233,198.865339,-58.377223,0.0010004743088479,0.11205126466829284
79,1635,249.428827,-53.633807,0.0009987524974087,0.11305001716570154
80,3970,230.732943,-31.497863,0.0009959438023491,0.11404596096805064
81,2696,232.593242,-42.565835,0.0009939092982335,0.11503987026628414
82,1357,203.720261,-56.796085,0.0009913325167813,0.11603120278306543
83,1133,251.910041,-59.958362,0.0009883355358138,0.11701953831887923
84,1355,197.945681,-56.796085,0.0009838964168061,0.11800343473568534
85,1502,251.134637,-55.214946,0.0009833830159793,0.11898681775166464
86,1634,246.762236,-53.633807,0.0009784344498244,0.11996525220148904
87,3971,232.587304,-31.497863,0.0009713703840819,0.12093662258557095
88,3038,226.102135,-39.403557,0.0009694006539755,0.12190602323954644
89,4166,231.104072,-29.916724,0.0009691997123421,0.12287522295188855
90,2861,221.579061,-40.984696,0.0009624496024523,0.12383767255434085
91,1367,232.593159,-56.796085,0.0009576835932654,0.12479535614760624
92,2529,231.167072,-44.146974,0.0009511433041098,0.12574649945171604
93,4165,229.279859,-29.916724,0.0009505677960312,0.12669706724774724
94,2528,228.963565,-44.146974,0.0009447110243331,0.12764177827208034
95,2697,234.740068,-42.565835,0.0009433130565874,0.12858509132866774
96,1356,200.832971,-56.796085,0.0009391065639655,0.12952419789263325
97,3776,228.680123,-33.079002,0.0009316507753649,0.13045584866799814
98,3037,224.055867,-39.403557,0.0009293931588881,0.13138524182688624
99,2526,224.55655,-44.146974,0.000926800793803,0.13231204262068924
100,3040,230.194669,-39.403557,0.0009192803416861,0.13323132296237533
101,3039,228.148402,-39.403557,0.0009106959203601,0.13414201888273544
102,4164,227.455646,-29.916724,0.0009074358754218,0.13504945475815724
103,2689,217.565457,-42.565835,0.00090622333932,0.13595567809747724
104,1374,252.804188,-56.796085,0.0009027531772877,0.13685843127476494
105,1361,215.26942,-56.796085,0.0009016421249638,0.13776007339972873
106,4365,231.434954,-28.335586,0.0009012734459175,0.13866134684564624
107,2527,226.760058,-44.146974,0.0009005707620246,0.13956191760767084
108,1636,252.095418,-53.633807,0.0008991374712192,0.14046105507889003
