Rank,index,RA,Dec,Probability,CumulativeProb
1,16471,77.31432,85.50641,0.0101657885544297,0.0101657885544297
2,16239,60.172866,76.019577,0.009403216799309,0.0195690053537387
3,16178,56.554277,74.438438,0.0091019423153382,0.0286709476690769
4,16449,84.720505,83.925271,0.0088658566588258,0.0375368043279027
5,16238,53.628155,76.019577,0.0087194650115591,0.046256269339461795
6,16448,69.779504,83.925271,0.0085501392025481,0.054806408542009896
7,16292,54.473469,77.600716,0.0082642755657405,0.0630706841077504
8,16420,78.371327,82.344132,0.007956665120506,0.07102734922825639
9,16179,62.448032,74.438438,0.0077752855899591,0.07880263481821549
10,16177,50.660522,74.438438,0.0075077860613276,0.08631042087954309
11,16470,57.133234,85.50641,0.0072911885981322,0.09360160947767529
12,16240,66.717576,76.019577,0.0069846550002656,0.10058626447794089
13,16113,60.939162,72.857299,0.0069817791156698,0.10756804359361069
14,16293,61.837086,77.600716,0.0069175876295658,0.1144856312231765
15,16488,65.627915,87.087549,0.0068330100157747,0.1213186412389512
16,16291,47.109852,77.600716,0.0066948413570773,0.1280134825960285
17,16447,54.838502,83.925271,0.006488164065905,0.13450164666193348
18,16112,55.57487,72.857299,0.0063947793524857,0.14089642601441918
19,16237,47.083445,76.019577,0.0062324809056362,0.14712890692005537
20,16341,62.742737,79.181855,0.0059702375713225,0.15309914449137788
21,16487,34.509243,87.087549,0.0059634290382505,0.15906257352962838
22,16340,54.31864,79.181855,0.005783166905259,0.1648457404348874
23,16421,90.239704,82.344132,0.0055660983786502,0.1704118388135376
24,1931,284.963076,-50.471529,0.0054979530943748,0.17590979190791242
25,2080,285.38944,-48.89039,0.0054051200309428,0.1813149119388552
26,16469,36.952149,85.50641,0.0053346138406008,0.186649525779456
27,16385,83.224347,80.762994,0.0053334081461537,0.19198293392560972
28,16450,99.661507,83.925271,0.0053089214232712,0.1972918553488809
29,16180,68.341787,74.438438,0.0052771068735691,0.20256896222245002
30,16498,66.979643,88.668688,0.0052233180153326,0.20779228023778262
31,16472,97.495405,85.50641,0.0052096933207471,0.21300197355852973
32,16419,66.50295,82.344132,0.0051753434089363,0.21817731696746603
33,2081,287.794208,-48.89039,0.005070557483916,0.22324787445138203
34,2234,286.338581,-47.309252,0.0050642084303515,0.22831208288173352
35,16383,63.523981,80.762994,0.0049232414884184,0.23323532437015193
36,16384,73.374164,80.762994,0.0048449055680053,0.23808022993815722
37,16176,44.766767,74.438438,0.0048277635110286,0.24290799344918582
38,16294,69.200703,77.600716,0.0047799169127726,0.24768791036195842
39,16114,66.303455,72.857299,0.0047782740970504,0.2524661844590088
40,16059,151.996717,71.276161,0.0047242535644529,0.2571904380234617
41,16111,50.210578,72.857299,0.0047063719948309,0.2618968100182926
42,1932,287.447341,-50.471529,0.0046414424274476,0.2665382524457402
43,1787,285.176647,-52.052668,0.0041988024278595,0.2707370548735997
44,16418,54.634572,82.344132,0.0041308934662795,0.2748679483398792
45,2233,284.006658,-47.309252,0.0041274859750306,0.2789954343149098
46,16489,96.746586,87.087549,0.0040995139757282,0.283094948290638
47,16060,156.922275,71.276161,0.0040360901676436,0.28713103845828164
48,15982,149.998325,69.695022,0.0040031092638393,0.29113414772212093
49,16040,58.411122,71.276161,0.0039359405597693,0.29507008828189024
50,16339,45.894544,79.181855,0.0038956259270979,0.29896571420898815
51,16058,147.071159,71.276161,0.0038747734652441,0.3028404876742323
52,16342,71.166834,79.181855,0.0038251040652571,0.3066655917394894
53,16422,102.108081,82.344132,0.0038147174331169,0.3104803091726063
54,2235,288.670503,-47.309252,0.0038132283261044,0.3142935374987107
55,16041,63.33668,71.276161,0.0037321782767701,0.3180257157754808
56,15981,145.441954,69.695022,0.0036402791468644,0.32166599492234516
57,1788,287.747868,-52.052668,0.0035636423627942,0.3252296372851394
58,16110,44.846286,72.857299,0.0035394372390798,0.32876907452421916
59,16486,3.390572,87.087549,0.0035122058343182,0.3322812803585374
60,16468,16.771064,85.50641,0.0035046859134363,0.33578596627197366
61,2079,282.984672,-48.89039,0.0034954792007807,0.33928144547275435
62,16241,73.262286,76.019577,0.0034700189511009,0.34275146442385523
63,2392,285.710164,-45.728113,0.0034630685219607,0.34621453294581594
64,2393,287.975198,-45.728113,0.0034231742830794,0.34963770722889537
65,16236,40.538735,76.019577,0.0034131417654649,0.3530508489943603
66,16039,53.485565,71.276161,0.0034050672654492,0.3564559162598095
67,16382,53.673798,80.762994,0.0032527898112548,0.3597087060710643
68,16446,39.8975,83.925271,0.0032406811755724,0.3629493872466367
