Rank,index,RA,Dec,Probability,CumulativeProb
1,3775,226.79314,-33.079002,0.0045615773274253,0.0045615773274253
2,3586,228.321801,-34.660141,0.0043322490021639,0.0088938263295892
3,3967,225.169859,-31.497863,0.0040914544189085,0.0129852807484977
4,3968,227.02422,-31.497863,0.0039342047192617,0.0169194854677594
5,3776,228.680123,-33.079002,0.0037579239637125,0.020677409431471897
6,3400,228.201329,-36.24128,0.0036921886834721,0.024369598114943998
7,3585,226.399537,-34.660141,0.0036740386378031,0.028043636752747098
8,4163,225.631433,-29.916724,0.0036121595738557,0.0316557963266028
9,3401,230.161739,-36.24128,0.003568179255655,0.0352239755822578
10,4164,227.455646,-29.916724,0.0033701004739662,0.038594076056224
11,3399,226.240919,-36.24128,0.0032612288329924,0.041855304889216405
12,3969,228.878582,-31.497863,0.0032480739001141,0.0451033787893305
13,3774,224.906157,-33.079002,0.0032261647423708,0.048329543531701304
14,3218,229.60544,-37.822419,0.0032185868449348,0.0515481303766361
15,3219,231.607097,-37.822419,0.0031605106911887,0.054708641067824804
16,4362,226.045827,-28.335586,0.0029966164348281,0.0577052575026529
17,1771,244.037103,-52.052668,0.0029732429980025,0.0606785005006554
18,4162,223.80722,-29.916724,0.0029702636715022,0.0636487641721576
19,1914,242.730581,-50.471529,0.0029368315161791,0.0665855956883367
20,3217,227.603783,-37.822419,0.0029309537269552,0.06951654941529191
21,4361,224.249452,-28.335586,0.0028811805108291,0.07239772992612101
22,3584,224.477272,-34.660141,0.0028357925733322,0.07523352249945321
23,3040,230.194669,-39.403557,0.0028237034468359,0.07805722594628911
24,3587,230.244065,-34.660141,0.0027852828035065,0.08084250874979561
25,1634,246.762236,-53.633807,0.0027531171800882,0.0835956259298838
26,2061,239.698849,-48.89039,0.0027494427495986,0.0863450686794824
27,3041,232.240937,-39.403557,0.0027076010802969,0.0890526697597793
28,1913,240.246317,-50.471529,0.0026410607520945,0.0916937305118738
29,3966,223.315498,-31.497863,0.0026135524395489,0.0943072829514227
30,1770,241.465882,-52.052668,0.002605482412613,0.0969127653640357
31,2866,232.051777,-40.984696,0.0025284419074382,0.0994412072714739
32,3773,223.019173,-33.079002,0.0025196092653644,0.1019608165368383
33,1633,244.095645,-53.633807,0.0024504902691792,0.10441130680601751
34,1772,246.608325,-52.052668,0.0024137723494615,0.10682507915547901
35,2531,235.574087,-44.146974,0.0023605410941025,0.1091856202495815
36,3777,230.567107,-33.079002,0.0023547337684603,0.1115403540180418
37,2697,234.740068,-42.565835,0.002351381205046,0.11389173522308779
38,2060,237.294081,-48.89039,0.0023474153891427,0.11623915061223049
39,2062,242.103617,-48.89039,0.0023178353837906,0.11855698599602109
40,2865,229.957234,-40.984696,0.0023170130225031,0.12087399901852419
41,2867,234.14632,-40.984696,0.0023037349555317,0.12317773397405589
42,2696,232.593242,-42.565835,0.0022942155845587,0.1254719495586146
43,2370,235.879415,-45.728113,0.0022903742750012,0.1277623238336158
44,3402,232.12215,-36.24128,0.0022669689756041,0.1300292928092199
45,2371,238.144449,-45.728113,0.0022193928647749,0.1322486856739948
46,2213,237.368215,-47.309252,0.0022144844941529,0.1344631701681477
47,4161,221.983007,-29.916724,0.0022132071696757,0.13667637733782342
48,3039,228.148402,-39.403557,0.0021872008984822,0.13886357823630563
49,2214,239.700137,-47.309252,0.0021680561123752,0.14103163434868082
50,4360,222.453076,-28.335586,0.0021598302036026,0.14319146455228343
51,1915,245.214846,-50.471529,0.0021330027579244,0.14532446731020784
52,2530,233.37058,-44.146974,0.002111475555626,0.14743594286583384
53,3216,225.602127,-37.822419,0.0020987147145485,0.14953465758038234
54,4563,224.311034,-26.754447,0.0020733681174353,0.15160802569781764
55,3398,224.280508,-36.24128,0.0020531856301825,0.15366121132800015
56,1912,237.762052,-50.471529,0.0020437673825304,0.15570497871053054
57,4562,222.540331,-26.754447,0.0020311595990327,0.15773613830956323
58,1500,245.591637,-55.214946,0.002009526100764,0.15974566441032723
59,1501,248.363137,-55.214946,0.0019921334014417,0.16173779781176892
60,3965,221.461137,-31.497863,0.0019652192552653,0.16370301706703422
61,1769,238.89466,-52.052668,0.0019564549486817,0.16565947201571593
62,4363,227.842203,-28.335586,0.0019445574188662,0.16760402943458214
63,2212,235.036293,-47.309252,0.0019367683718404,0.16954079780642253
64,2532,237.777594,-44.146974,0.001934457710982,0.17147525551740453
65,2369,233.614381,-45.728113,0.0019258141358773,0.17340106965328184
66,4564,226.081738,-26.754447,0.001923298509822,0.17532436816310384
67,3038,226.102135,-39.403557,0.0019120240728037,0.17723639223590754
68,1635,249.428827,-53.633807,0.0018824911245009,0.17911888336040843
69,1632,241.429053,-53.633807,0.0018717865922172,0.18099066995262564
70,1502,251.134637,-55.214946,0.0018314431440131,0.18282211309663873
71,2864,227.862691,-40.984696,0.0018277294701192,0.18464984256675793
72,1025,266.412339,-61.539501,0.001824288728364,0.18647413129512191
73,2695,230.446415,-42.565835,0.00181968706759,0.18829381836271192
74,2698,236.886894,-42.565835,0.0018081860815263,0.19010200444423822
75,1137,264.543253,-59.958362,0.0017810995476294,0.19188310399186762
76,2059,234.889313,-48.89039,0.0017754385056332,0.1936585424975008
77,3583,222.555008,-34.660141,0.0017265885682128,0.19538513106571362
