Rank,index,RA,Dec,Probability,CumulativeProb
1,3040,230.194669,-39.403557,0.0043803142620799,0.0043803142620799
2,2865,229.957234,-40.984696,0.004277625743888,0.0086579400059679
3,3399,226.240919,-36.24128,0.0041333733801309,0.012791313386098799
4,2696,232.593242,-42.565835,0.0041036554528962,0.016894968838995
5,3217,227.603783,-37.822419,0.0040944438267445,0.020989412665739497
6,2866,232.051777,-40.984696,0.004028066920573,0.025017479586312497
7,3218,229.60544,-37.822419,0.0039133880856356,0.028930867671948097
8,3400,228.201329,-36.24128,0.0038821077141152,0.032812975386063294
9,3585,226.399537,-34.660141,0.0038449112247026,0.0366578866107659
10,2530,233.37058,-44.146974,0.0038287939454831,0.040486680556248995
11,2695,230.446415,-42.565835,0.0038144584915375,0.04430113904778649
12,3039,228.148402,-39.403557,0.0037348645089651,0.0480360035567516
13,2369,233.614381,-45.728113,0.0036916864054126,0.051727689962164196
14,2529,231.167072,-44.146974,0.0035601191639008,0.055287809126065
15,2060,237.294081,-48.89039,0.003543807875275,0.05883161700134
16,3967,225.169859,-31.497863,0.0035032779942478,0.0623348949955878
17,3584,224.477272,-34.660141,0.0034787427305153,0.0658136377261031
18,2212,235.036293,-47.309252,0.0034496366853043,0.06926327441140741
19,3774,224.906157,-33.079002,0.0034474642746967,0.07271073868610411
20,2370,235.879415,-45.728113,0.0033939323228115,0.07610467100891562
21,3775,226.79314,-33.079002,0.0033464049635826,0.07945107597249822
22,2864,227.862691,-40.984696,0.0033239192833331,0.08277499525583132
23,3216,225.602127,-37.822419,0.003191020192195,0.08596601544802632
24,2531,235.574087,-44.146974,0.0031864777206999,0.08915249316872621
25,4162,223.80722,-29.916724,0.0031652815745953,0.0923177747433215
26,3773,223.019173,-33.079002,0.0031166191430218,0.09543439388634331
27,3966,223.315498,-31.497863,0.0030985673725719,0.09853296125891521
28,3586,228.321801,-34.660141,0.0030877295963723,0.10162069085528751
29,1913,240.246317,-50.471529,0.0030106044734846,0.1046312953287721
30,2061,239.698849,-48.89039,0.0029940186111179,0.10762531393989
31,2213,237.368215,-47.309252,0.0029857172816549,0.1106110312215449
32,1770,241.465882,-52.052668,0.0029410531617461,0.11355208438329101
33,4161,221.983007,-29.916724,0.0029208377729152,0.11647292215620621
34,4360,222.453076,-28.335586,0.0028946026377533,0.11936752479395951
35,3038,226.102135,-39.403557,0.002883264593829,0.12225078938778851
36,2697,234.740068,-42.565835,0.0027895350738542,0.1250403244616427
37,3401,230.161739,-36.24128,0.0027205810104942,0.1277609054721369
38,3398,224.280508,-36.24128,0.0027189302167509,0.1304798356888878
39,1912,237.762052,-50.471529,0.0027167623520765,0.1331965980409643
40,3219,231.607097,-37.822419,0.002710711732163,0.1359073097731273
41,3041,232.240937,-39.403557,0.0026775778826883,0.1385848876558156
42,4562,222.540331,-26.754447,0.0025775349678215,0.1411624226236371
43,3965,221.461137,-31.497863,0.0025353682854762,0.1436977909091133
44,1633,244.095645,-53.633807,0.0025229836377463,0.1462207745468596
45,4561,220.769628,-26.754447,0.0024769904562512,0.1486977650031108
46,1771,244.037103,-52.052668,0.0024670924054761,0.1511648574085869
47,2371,238.144449,-45.728113,0.0024515506961473,0.1536164081047342
48,2059,234.889313,-48.89039,0.0024408411203324,0.1560572492250666
49,2368,231.349347,-45.728113,0.0024198655878014,0.15847711481286803
50,2694,228.299589,-42.565835,0.0023845686033766,0.16086168341624463
51,1914,242.730581,-50.471529,0.002368663526199,0.16323034694244362
52,13461,67.186072,39.653384,0.0023544517677489,0.16558479871019252
53,4359,220.6567,-28.335586,0.0023384081208938,0.16792320683108633
54,1634,246.762236,-53.633807,0.0022930956978988,0.17021630252898512
55,4766,221.58557,-25.173308,0.0022842517245257,0.17250055425351082
56,1769,238.89466,-52.052668,0.002264524767582,0.1747650790210928
57,4361,224.249452,-28.335586,0.0022626324428734,0.1770277114639662
58,2867,234.14632,-40.984696,0.002240648214621,0.1792683596785872
59,13099,63.399077,36.491106,0.002219511946778,0.1814878716253652
60,12912,61.813206,34.909968,0.0022124864481309,0.1837003580734961
61,1500,245.591637,-55.214946,0.0022039112648312,0.1859042693383273
62,12721,60.056046,33.328829,0.002203906538277,0.1881081758766043
63,2214,239.700137,-47.309252,0.0021938911664109,0.1903020670430152
64,1373,249.916898,-56.796085,0.0021652172244015,0.1924672842674167
65,4973,219.605025,-23.592169,0.0021648339585728,0.1946321182259895
66,12130,56.599414,28.585412,0.0021635852583942,0.1967957034843837
67,13281,64.271127,38.072245,0.0021538522677164,0.19894955575210008
68,13282,66.279602,38.072245,0.0021422709699083,0.20109182672200837
69,4765,219.838504,-25.173308,0.0021167514767239,0.20320857819873228
70,13807,70.987504,42.815662,0.0021141179822363,0.20532269618096857
71,4163,225.631433,-29.916724,0.0021007328929944,0.20742342907396297
72,1501,248.363137,-55.214946,0.0020996789174638,0.20952310799142676
73,1632,241.429053,-53.633807,0.0020899040501815,0.21161301204160826
74,12528,60.058083,31.74769,0.0020865369091659,0.21369954895077417
75,12330,57.599084,30.166551,0.0020860305049263,0.21578557945570048
76,13636,69.332784,41.234523,0.0020509731969835,0.21783655265268398
77,12913,63.741301,34.909968,0.0020444152161055,0.21988096786878947
78,2211,232.704371,-47.309252,0.0020389232344407,0.22191989110323015
79,12722,61.948422,33.328829,0.0020300728714397,0.22394996397466985
80,3968,227.02422,-31.497863,0.0020187553106083,0.22596871928527815
81,13808,73.142983,42.815662,0.0020135771368136,0.22798229642209175
82,12527,58.198737,31.74769,0.002012133702564,0.22999443012465576
83,13283,68.288076,38.072245,0.002007250903536,0.23200168102819177
84,13100,65.365792,36.491106,0.0020052833789343,0.23400696440712607
85,13975,73.765795,44.396801,0.0019877463242701,0.23599471073139616
86,12331,59.427902,30.166551,0.0019825329693242,0.23797724370072038
87,2062,242.103617,-48.89039,0.0019715149027352,0.23994875860345558
88,1499,242.820137,-55.214946,0.0019688420486073,0.2419176006520629
89,4974,221.330373,-23.592169,0.0019480744780361,0.243865675130099
90,13462,69.239715,39.653384,0.001942695435057,0.245808370565156
91,1372,247.029608,-56.796085,0.0019389805418131,0.2477473511069691
92,13637,71.435312,41.234523,0.0019364059321376,0.2496837570391067
93,14138,76.421921,45.977939,0.0019150197593327,0.2515987767984394
94,4160,220.158794,-29.916724,0.0019121842815296,0.253510961079969
95,13460,65.132429,39.653384,0.0018879286334597,0.2553988897134287
96,3583,222.555008,-34.660141,0.0018873564239326,0.25728624613736134
97,13635,67.230256,41.234523,0.0018743839240329,0.2591606300613942
98,13974,71.552901,44.396801,0.0018704559602313,0.2610310860216255
99,1251,253.145659,-58.377223,0.0018571758544033,0.2628882618760288
100,13098,61.432362,36.491106,0.0018501731983656,0.26473843507439443
101,3776,228.680123,-33.079002,0.0018482880287914,0.2665867231031858
102,14296,78.45294,47.559078,0.0018365806648971,0.26842330376808293
103,14137,74.14669,45.977939,0.0018359959546565,0.27025929972273943
104,11927,55.269374,27.004273,0.0018352696850494,0.2720945694077888
105,13806,68.832025,42.815662,0.0018269310324713,0.2739215004402601
106,5184,220.499062,-22.01103,0.0018111031358026,0.2757326035760627
107,1250,250.130085,-58.377223,0.0018029313339316,0.27753553490999433
108,2532,237.777594,-44.146974,0.0018003562328573,0.2793358911428516
109,13976,75.978689,44.396801,0.0017969535892182,0.28113284473206984
110,13101,67.332507,36.491106,0.0017855119581471,0.2829183566902169
111,5183,218.793617,-22.01103,0.0017843813668089,0.28470273805702584
112,1374,252.804188,-56.796085,0.0017806194119663,0.2864833574689921
