Rank,index,RA,Dec,Probability,CumulativeProb
1,3038,226.102135,-39.403557,0.0049740349395284,0.0049740349395284
2,2861,221.579061,-40.984696,0.004788486376292,0.0097625213158204
3,3218,229.60544,-37.822419,0.0046869971724107,0.014449518488231101
4,2689,217.565457,-42.565835,0.0044936771961723,0.0189431956844034
5,2688,215.418631,-42.565835,0.004412332946392,0.023355528630795402
6,3037,224.055867,-39.403557,0.0043569669226064,0.0277124955534018
7,3219,231.607097,-37.822419,0.004308814624118,0.0320213101775198
8,2860,219.484518,-40.984696,0.004307239558434,0.0363285497359538
9,3403,234.08256,-36.24128,0.0042667431706786,0.0405952929066324
10,3039,228.148402,-39.403557,0.0042355316915513,0.0448308245981837
11,2862,223.673604,-40.984696,0.0042160824930889,0.0490469070912726
12,3402,232.12215,-36.24128,0.0041913439830485,0.053238251074321105
13,3036,222.0096,-39.403557,0.0040525763985366,0.05729082747285771
14,2690,219.712284,-42.565835,0.0040244980485738,0.061315325521431506
15,2687,213.271805,-42.565835,0.0040100309983293,0.0653253565197608
16,2686,211.124978,-42.565835,0.0039638082830773,0.0692891648028381
17,2859,217.389974,-40.984696,0.0038817349127849,0.073170899715623
18,3590,236.010857,-34.660141,0.0037943599429257,0.0769652596585487
19,2863,225.768147,-40.984696,0.0037816192928194,0.08074687895136809
20,3976,241.859109,-31.497863,0.0037546179433075,0.08450149689467559
21,3220,233.608753,-37.822419,0.0037367687089004,0.08823826560357599
22,3217,227.603783,-37.822419,0.003661841600406,0.09190010720398199
23,3040,230.194669,-39.403557,0.0036560195385315,0.09555612674251349
24,2858,215.295431,-40.984696,0.0035790603060618,0.09913518704857528
25,3782,240.002023,-33.079002,0.0035573798470872,0.10269256689566249
26,2518,206.928492,-44.146974,0.0035524986145856,0.1062450655102481
27,3591,237.933121,-34.660141,0.0034940611656442,0.10973912667589229
28,2519,209.131999,-44.146974,0.0034655135970225,0.1132046402729148
29,2864,227.862691,-40.984696,0.0034320091283212,0.116636649401236
30,2517,204.724984,-44.146974,0.0034228118612005,0.1200594612624365
31,2513,195.910955,-44.146974,0.0033850075339361,0.1234444687963726
32,2514,198.114462,-44.146974,0.0033532626412057,0.1267977314375783
33,3404,236.042971,-36.24128,0.0033355707046452,0.13013330214222352
