Rank,index,RA,Dec,Probability,CumulativeProb
1,3874,52.714283,-31.497863,0.0043869295497763,0.0043869295497763
2,3684,55.077654,-33.079002,0.0043579223175144,0.0087448518672907
3,3495,53.395772,-34.660141,0.0042977718152228,0.0130426236825135
4,3496,55.318036,-34.660141,0.0042339570779347,0.0172765807604482
5,3683,53.19067,-33.079002,0.0042070849387962,0.0214836656992444
6,3312,55.68521,-36.24128,0.0041495004705133,0.0256331661697577
7,3682,51.303687,-33.079002,0.003995768783423,0.0296289349531807
8,3873,50.859922,-31.497863,0.0038959292495839,0.0335248642027646
9,4068,52.331196,-29.916724,0.0038948401160544,0.037419704318819
10,3313,57.645621,-36.24128,0.003828635452338,0.041248339771156994
11,3497,57.2403,-34.660141,0.003805173464183,0.045053513235339994
12,4067,50.506983,-29.916724,0.0036686556799018,0.048722168915241795
13,3131,55.461317,-37.822419,0.0036190260984474,0.052341195013689196
14,3875,54.568644,-31.497863,0.0035757315692256,0.0559169265829148
15,4264,50.001014,-28.335586,0.0035489616063085,0.0594658881892233
16,3311,53.7248,-36.24128,0.0035392643009032,0.0630051524901265
17,3132,57.462974,-37.822419,0.0035258541533791,0.0665310066435056
18,2956,58.308213,-39.403557,0.0035129115888626,0.0700439182323682
19,4066,48.68277,-29.916724,0.0034320069158289,0.0734759251481971
20,3133,59.46463,-37.822419,0.0032859858797598,0.0767619110279569
21,4265,51.797389,-28.335586,0.0032397736142529,0.0800016846422098
22,3494,51.473508,-34.660141,0.003195435134437,0.0831971197766468
23,2957,60.35448,-39.403557,0.0031281154934388,0.0863252352700856
24,4069,54.155409,-29.916724,0.0031168617930538,0.08944209706313941
25,3685,56.964637,-33.079002,0.003040592820244,0.09248268988338341
26,4464,49.011416,-26.754447,0.003032243666199,0.09551493354958242
27,2785,62.393774,-40.984696,0.0029826292233969,0.09849756277297932
28,3872,49.005561,-31.497863,0.0029809898183227,0.10147855259130202
29,2784,60.299231,-40.984696,0.0029465119445251,0.10442506453582712
30,4263,48.204638,-28.335586,0.0029455572626056,0.10737062179843272
31,3314,59.606031,-36.24128,0.0029092896405276,0.11027991143896032
32,3310,51.76439,-36.24128,0.002881698778097,0.11316161021705733
33,2783,58.204688,-40.984696,0.0028219205526697,0.11598353076972702
34,4465,50.782119,-26.754447,0.0027874455211452,0.11877097629087222
35,3876,56.423005,-31.497863,0.0027262522949227,0.12149722858579491
36,3130,53.459661,-37.822419,0.0027250886667403,0.12422231725253521
37,4266,53.593765,-28.335586,0.0027138152657356,0.12693613251827082
38,3681,49.416704,-33.079002,0.002673612629282,0.12960974514755283
39,3134,61.466287,-37.822419,0.0026324939214492,0.13224223906900204
40,3498,59.162564,-34.660141,0.0026065120947247,0.13484875116372674
41,2617,62.99396,-42.565835,0.002596222087577,0.13744497325130375
42,4466,52.552822,-26.754447,0.0025405781549083,0.13998555140621205
43,2955,56.261945,-39.403557,0.0025268186200504,0.14251237002626244
44,2616,60.847134,-42.565835,0.0025228886991793,0.14503525872544173
45,12220,218.655801,28.585412,0.0025111655248786,0.14754642425032033
46,4667,48.626049,-25.173308,0.0025089667148251,0.15005539096514542
47,12806,220.908006,33.328829,0.0025006971768099,0.15255608814195531
48,4463,47.240713,-26.754447,0.0024574951019994,0.15501358324395473
49,4668,50.373115,-25.173308,0.0024416893771465,0.15745527262110123
50,12614,219.961877,31.74769,0.0024217398189282,0.15987701244002944
51,13361,224.949063,38.072245,0.0023934439824528,0.16227045642248225
52,13181,224.669698,36.491106,0.0023509603778367,0.16462141680031894
53,12418,218.535142,30.166551,0.0023498062154381,0.16697122301575704
54,2958,62.400747,-39.403557,0.0023333039656126,0.16930452698136964
55,12996,223.77319,34.909968,0.0023238960310821,0.17162842301245174
56,4262,46.408262,-28.335586,0.0023217301229243,0.17395015313537604
57,3686,58.851621,-33.079002,0.0022977040671781,0.17624785720255415
58,2954,54.215678,-39.403557,0.0022692470062416,0.17851710420879574
59,2786,64.488318,-40.984696,0.0022510821928923,0.18076818640168804
