Rank,index,RA,Dec,Probability,CumulativeProb
1,3624,177.409971,49.140217,0.0005092235778685,0.0005092235778685
2,3928,138.006647,64.951605,0.0005082819881447,0.0010175055660132
3,3694,168.383663,52.302495,0.0005073550076777,0.0015248605736909
4,3878,151.700805,61.789328,0.0005054654820782,0.0020303260557691
5,3762,170.012545,55.464772,0.0005051307155249,0.002535456771294
6,3930,152.944767,64.951605,0.0005045086573271,0.0030399654286211
7,3696,178.726479,52.302495,0.0005036410719917,0.0035436065006128
8,3876,138.321588,61.789328,0.0005023049044651,0.0040459114050779
9,3879,158.390413,61.789328,0.0005014702296045,0.0045473816346824
10,3763,175.590612,55.464772,0.0005014186694581,0.0050488003041405
11,3929,145.475707,64.951605,0.0005008840485591,0.0055496843526996005
12,3823,163.851267,58.62705,0.0005007578835887,0.0060504422362883
13,3820,145.628615,58.62705,0.0005004229681239,0.0065508652044122
14,3759,153.278344,55.464772,0.0004996203289553,0.0070504855333675
15,3822,157.77705,58.62705,0.0004990656217594,0.0075495511551269
16,3761,164.434478,55.464772,0.0004986790768835,0.0080482302320104
17,3383,189.914956,39.653384,0.0004981940592794,0.0085464242912898
18,3547,177.315972,45.977939,0.00049796828868,0.0090443925799698
19,3880,165.080021,61.789328,0.0004976778627856,0.0095420704427554
20,3623,172.576237,49.140217,0.0004966997708652,0.0100387702136206
21,3697,183.897887,52.302495,0.0004963628065875,0.0105351330202081
22,3826,182.073919,58.62705,0.0004957979121205,0.0110309309323286
23,3760,158.856411,55.464772,0.0004950316376737,0.0115259625700023
24,3381,181.700384,39.653384,0.0004948962088154,0.0120208587788177
25,3693,163.212255,52.302495,0.0004948361195353,0.012515694898353
26,3758,147.700278,55.464772,0.00049453019973,0.013010225098083
27,3819,139.554398,58.62705,0.0004931026597844,0.0135033277578674
28,3548,181.866436,45.977939,0.0004923890717804,0.0139957168296478
29,3825,175.999702,58.62705,0.0004920701807832,0.014487787010431
30,3874,124.942371,61.789328,0.0004917145976152,0.0149795016080462
31,3877,145.011196,61.789328,0.0004915647876591,0.015471066395705299
32,3622,167.742503,49.140217,0.0004912750912593,0.0159623414869646
33,3695,173.555071,52.302495,0.0004910136998549,0.0164533551868195
34,3757,142.122211,55.464772,0.0004903976663714,0.0169437528531909
35,3927,130.537587,64.951605,0.0004903553253841,0.017434108178575
36,3698,189.069295,52.302495,0.0004901130385528,0.0179242212171278
37,3821,151.702832,58.62705,0.0004899757442384,0.0184141969613662
38,3626,187.077439,49.140217,0.0004895804593977,0.0189037774207639
39,3620,158.075035,49.140217,0.0004894475095386,0.0193932249303025
40,3466,177.90092,42.815662,0.0004894401456031,0.0198826650759056
41,3824,169.925485,58.62705,0.0004891698737167,0.0203718349496223
42,3467,182.211878,42.815662,0.0004886395067987,0.020860474456421
43,3931,160.413827,64.951605,0.0004884982315979,0.0213489726880189
44,3545,168.215045,45.977939,0.0004882990390974,0.0218372717271163
45,3468,186.522836,42.815662,0.0004881183043329,0.022325390031449198
46,3881,171.76963,61.789328,0.0004876970966175,0.0228130871280667
47,3294,193.694011,36.491106,0.0004873781308999,0.023300465258966598
48,3621,162.908769,49.140217,0.0004871988887584,0.023787664147725
49,3873,118.252763,61.789328,0.0004870270483567,0.0242746911960817
50,3926,123.068527,64.951605,0.0004868319906672,0.0247615231867489
51,3691,152.869439,52.302495,0.0004867103996546,0.0252482335864035
52,3386,202.236815,39.653384,0.0004864279420515,0.025734661528455
53,3382,185.80767,39.653384,0.0004862586038476,0.0262209201323026
54,3627,191.911173,49.140217,0.0004861911652613,0.026707111297563903
55,3692,158.040847,52.302495,0.0004859691578987,0.027193080455462603
56,3550,190.967363,45.977939,0.0004857354931248,0.027678815948587402
57,3971,116.650041,68.113883,0.0004856711043354,0.028164487052922803
58,3297,205.4943,36.491106,0.0004854470747574,0.028649934127680205
59,3469,190.833794,42.815662,0.0004849759565389,0.029134910084219104
60,3546,172.765509,45.977939,0.000483340962646,0.029618251046865104
61,3883,185.148847,61.789328,0.000482910894377,0.030101161941242103
62,3977,167.550125,68.113883,0.0004826456802293,0.030583807621471403
63,3972,125.133388,68.113883,0.0004825203608072,0.031066327982278603
64,3549,186.416899,45.977939,0.0004824617636832,0.0315487897459618
65,3201,193.99623,33.328829,0.0004820874580161,0.0320308772039779
66,3765,186.746745,55.464772,0.0004820144055276,0.032512891609505504
67,3815,115.257528,58.62705,0.0004816168048082,0.03299450841431371
68,3976,159.066778,68.113883,0.0004814246405133,0.03347593305482701
69,3933,175.351947,64.951605,0.0004812081328533,0.03395714118768031
70,3756,136.544144,55.464772,0.0004806852476883,0.034437826435368614
71,3975,150.583431,68.113883,0.0004806740380589,0.03491850047342751
72,3551,195.517826,45.977939,0.0004806177307077,0.03539911820413521
73,3875,131.631979,61.789328,0.0004805259253634,0.03587964412949861
74,3818,133.48018,58.62705,0.0004803880834669,0.03636003221296551
75,3766,192.324812,55.464772,0.0004802727048208,0.03684030491778631
76,4014,142.342755,71.276161,0.0004798558451283,0.03732016076291461
77,3974,142.100083,68.113883,0.0004798489073403,0.03780000967025491
78,3817,127.405963,58.62705,0.0004797764721764,0.03827978614243131
79,3932,167.882887,64.951605,0.0004797116787399,0.03875949782117121
80,3552,200.06829,45.977939,0.0004796562554882,0.03923915407665941
81,4015,152.19387,71.276161,0.0004796273372521,0.03971878141391151
82,3872,111.563154,61.789328,0.0004795628585904,0.040198344272501914
83,3973,133.616736,68.113883,0.0004795421818609,0.040677886454362815
