Rank,index,RA,Dec,Probability,CumulativeProb
1,10948,177.139413,19.098579,0.0022739670912754,0.0022739670912754
2,11162,176.250223,20.679718,0.0022026583044263,0.0044766253957017
3,10732,177.275399,17.51744,0.0021826383665543,0.006659263762256
4,10513,174.972973,15.936302,0.0021461909290055,0.0088054546912615
5,11163,177.940252,20.679718,0.0021403077503626,0.0109457624416241
6,10947,175.466174,19.098579,0.0021254274774182,0.0130711899190423
7,10730,173.95934,17.51744,0.0021033829408208,0.0151745728598631
8,10949,178.812652,19.098579,0.0020932072363415,0.0172677800962046
9,10295,178.312088,14.355163,0.0020861906560762,0.0193539707522808
10,10946,173.792935,19.098579,0.0020684896480222,0.021422460400302996
11,10731,175.617369,17.51744,0.0020592808307126,0.023481741231015596
12,11375,178.365107,22.260857,0.0020027812927861,0.025484522523801695
13,11161,174.560194,20.679718,0.001972705666142,0.027457228189943696
14,10292,173.415797,14.355163,0.0019668746514315,0.029424102841375196
15,9402,177.096709,8.030607,0.0019415956500729,0.031365698491448095
16,11373,174.94816,22.260857,0.0019309389686945,0.033296637460142595
17,10516,179.905977,15.936302,0.0019303156290206,0.035226953089163196
18,11374,176.656634,22.260857,0.0019123952479388,0.037139348337101995
19,10294,176.679991,14.355163,0.0018959994992123,0.039035347836314294
20,10512,173.328639,15.936302,0.0018890811344509,0.040924428970765196
21,11584,177.264964,23.841996,0.0018879722494492,0.042812401220214395
22,10515,178.261643,15.936302,0.0018879534777088,0.044700354697923196
23,9627,177.309658,9.611746,0.0018755233488307,0.046575878046753894
24,10293,175.047894,14.355163,0.0018720292951854,0.048447907341939295
25,10734,180.591457,17.51744,0.0018631167364282,0.050311024078367496
26,10514,176.617308,15.936302,0.0018524560895735,0.05216348016794099
27,10075,180.087395,12.774024,0.0018515444140218,0.05401502458196279
28,10073,176.844864,12.774024,0.0018509050647605,0.055865929646723295
29,9851,177.945036,11.192885,0.0018308591696277,0.05769678881635099
30,11376,180.073581,22.260857,0.0018201840163153,0.05951697283266629
31,10074,178.46613,12.774024,0.0018128538549118,0.06132982668757809
32,11164,179.630281,20.679718,0.001806569255633,0.06313639594321109
33,10733,178.933428,17.51744,0.0018042334110797,0.06494062935429079
34,9852,179.556832,11.192885,0.0018019578368614,0.0667425871911522
35,9850,176.333239,11.192885,0.0017920734162908,0.068534660607443
36,10071,173.602333,12.774024,0.0017918501341904,0.0703265107416334
37,9626,175.706007,9.611746,0.0017793102671941,0.07210582100882751
38,10072,175.223598,12.774024,0.0017754855855732,0.0738813065944007
39,10296,179.944185,14.355163,0.0017538817365747,0.0756351883309754
40,9625,174.102356,9.611746,0.0017073945924511,0.07734258292342651
41,10950,180.485891,19.098579,0.0017041892891041,0.0790467722125306
42,11160,172.870165,20.679718,0.0017023787458413,0.0807491509583719
43,11583,175.536308,23.841996,0.0017010438993528,0.0824501948577247
44,11165,181.32031,20.679718,0.0016948972292238,0.0841450920869485
45,10951,182.15913,19.098579,0.0016874419844091,0.08583253407135759
46,9401,175.499911,8.030607,0.0016737397082788,0.08750627377963639
47,9176,175.832546,6.449469,0.0016558354288743,0.0891621092085107
48,10729,172.301311,17.51744,0.0016457949873667,0.09080790419587739
49,11585,178.99362,23.841996,0.0016444580825532,0.0924523622784306
50,9628,178.913309,9.611746,0.0016350198772936,0.0940873821557242
51,9175,174.241336,6.449469,0.0016340381374682,0.09572142029319239
52,9849,174.721443,11.192885,0.0016303333597746,0.09735175365296699
53,10945,172.119697,19.098579,0.0015725220519599,0.09892427570492689
54,9400,173.903114,8.030607,0.0015706062020893,0.10049488190701619
55,10297,181.576282,14.355163,0.0015601002201563,0.1020549821271725
56,6218,143.900785,-14.105336,0.0015489166419425,0.103603898769115
57,11372,173.239687,22.260857,0.0015486875980596,0.10515258636717459
58,10291,171.7837,14.355163,0.0015434815076904,0.10669606787486499
59,6000,147.050862,-15.686475,0.0015309423194132,0.10822701019427819
60,3742,164.522689,-33.079002,0.0015296515916698,0.10975666178594799
61,4130,165.432403,-29.916724,0.0015293039097258,0.1112859656956738
