Rank,index,RA,Dec,Probability,CumulativeProb
1,10359,282.766297,14.355163,0.0020752802836413,0.0020752802836413
2,10578,281.854726,15.936302,0.0018853806476726,0.0039606609313139005
3,11010,280.880223,19.098579,0.0017910033132168,0.0057516642445307005
4,11642,277.527015,23.841996,0.0017662444939637,0.0075179087384944
5,9917,284.323597,11.192885,0.0017486832785543,0.0092665920170487
6,10795,281.731246,17.51744,0.0017430504803793,0.011009642497428
7,12052,277.097004,27.004273,0.0017406006056983,0.0127502431031263
8,11434,279.165045,22.260857,0.0017072095559642,0.0144574526590905
9,11643,279.255671,23.841996,0.0016893668378861,0.0161468194969766
10,11848,276.911592,25.423135,0.0016861404800164,0.017832959976993
11,11224,281.032016,20.679718,0.0016715903578744,0.0195045503348674
12,10139,283.848397,12.774024,0.001667090047271,0.0211716403821384
13,11223,279.341987,20.679718,0.001656421822553,0.0228280622046914
14,9694,284.754286,9.611746,0.0016541348123108,0.0244821970170022
15,11009,279.206985,19.098579,0.0016479844910481,0.0261301815080503
16,10794,280.073217,17.51744,0.0015860343992299,0.027716215907280198
17,12252,276.275849,28.585412,0.0015729998954857,0.0292892158027659
18,9695,286.357937,9.611746,0.0015602580618666,0.0308494738646325
19,11849,278.662262,25.423135,0.0015527572621658,0.0324022311267983
20,11435,280.873519,22.260857,0.0015469829033713,0.033949214030169594
21,12051,275.322383,27.004273,0.0015462042688546,0.035495418299024195
22,11433,277.456571,22.260857,0.0015192936956556,0.037014711994679796
23,12449,275.228527,30.166551,0.0015126696816433,0.038527381676323094
24,12643,273.882924,31.74769,0.0014965656379526,0.04002394731427569
25,9471,287.27575,8.030607,0.0014865879799076,0.04151053529418329
26,10140,285.469662,12.774024,0.0014713674372242,0.04298190273140749
27,9246,287.217183,6.449469,0.0014709196870887,0.04445282241849619
28,12834,273.894534,33.328829,0.0014640672244709,0.04591688964296709
29,10579,283.49906,15.936302,0.0014602221750258,0.047377111817992895
30,5324,99.253131,-20.429891,0.0014589257523847,0.0488360375703776
31,11222,277.651958,20.679718,0.0014511072448482,0.050287144815225795
32,10138,282.227131,12.774024,0.0014485981366022,0.05173574295182799
33,9918,285.935393,11.192885,0.0014409836955794,0.05317672664740739
34,10360,284.398394,14.355163,0.0014216982253084,0.054598424872715795
35,12251,274.475223,28.585412,0.0014115314310781,0.05600995630379389
36,5755,102.071898,-17.267614,0.0014071265225763,0.057417082826370196
37,6193,103.143453,-14.105336,0.0013966763735436,0.058813759199913794
38,5538,99.764592,-18.848753,0.001396610282301,0.060210369482214796
39,12450,277.057345,30.166551,0.0013956367287033,0.06160600621091809
40,9470,285.678953,8.030607,0.0013953946339575,0.0630014008448756
41,12448,273.399708,30.166551,0.001389753771916,0.0643911546167916
42,11011,282.553462,19.098579,0.0013884759282674,0.06577963054505899
43,5112,97.706962,-22.01103,0.0013776517760132,0.0671572823210722
44,8455,112.780736,1.706052,0.0013775883345126,0.06853487065558479
45,9020,287.703933,4.86833,0.0013745792964879,0.0699094499520727
46,6863,106.47796,-9.36192,0.0013712260509029,0.0712806760029756
47,7770,110.166669,-3.037364,0.001366510816793,0.07264718681976859
48,8911,114.735793,4.86833,0.0013558054683984,0.074002992288167
49,7542,108.816093,-4.618503,0.0013526323851554,0.0753556246733224
50,7089,107.471199,-7.780781,0.0013452718910459,0.07670089656436829
51,9138,115.3666,6.449469,0.001331493329252,0.0780323898936203
52,8793,288.207603,3.287191,0.0013303381723101,0.0793627280659304
53,6415,104.379268,-12.524197,0.0013288464647543,0.08069157453068469
54,9245,285.625974,6.449469,0.0013252687763916,0.08201684330707629
55,13021,271.975566,34.909968,0.0013233654259025,0.08334020873297879
56,8111,290.145802,-1.456226,0.0013126525582748,0.08465286129125359
57,12644,275.74227,31.74769,0.0013118479307748,0.08596470922202838
58,9590,117.974565,9.611746,0.0013072192021034,0.08727192842413178
59,10796,283.389275,17.51744,0.0013056018107249,0.08857753023485668
60,4902,97.10533,-23.592169,0.0013028801376381,0.08988041037249478
61,6638,105.126334,-10.943058,0.0012987286282405,0.09117913900073528
62,8226,111.120059,0.124913,0.0012985062724589,0.09247764527319417
63,10577,280.210391,15.936302,0.0012975135884745,0.09377515886166868
64,4490,95.049699,-26.754447,0.0012973927252423,0.09507255158691098
65,9814,118.30857,11.192885,0.0012952253889198,0.09636777697583078
66,8683,113.995694,3.287191,0.0012898500178298,0.09765762699366058
67,11847,275.160922,25.423135,0.001287056056946,0.09894468305060658
68,5973,102.708613,-15.686475,0.0012778338008591,0.10022251685146567
69,4288,93.114029,-28.335586,0.00127617368333,0.10149869053479567
70,7998,111.419392,-1.456226,0.0012745409683993,0.10277323150319496
71,9916,282.7118,11.192885,0.0012713768746691,0.10404460837786407
72,5972,101.066308,-15.686475,0.001268202506843,0.10531281088470706
73,7315,108.05757,-6.199642,0.0012619460405864,0.10657475692529346
74,8566,288.364979,1.706052,0.0012600885437658,0.10783484546905926
75,11969,129.803458,27.004273,0.0012573179988419,0.10909216346790117
76,12642,272.023577,31.74769,0.001252078509244,0.11034424197714517
77,10917,125.269008,19.098579,0.0012515488750945,0.11159579085223967
78,5539,101.435325,-18.848753,0.0012476057146024,0.11284339656684207
79,12833,272.002158,33.328829,0.001246879313961,0.11409027588080307
80,10260,121.188693,14.355163,0.0012458237569159,0.11533609963771897
81,3894,89.801504,-31.497863,0.0012366387545166,0.11657273839223557
82,8227,112.701202,0.124913,0.0012353639637489,0.11780810235598448
83,4901,95.379982,-23.592169,0.0012344409870056,0.11904254334299008
84,12253,278.076476,28.585412,0.0012337407677745,0.12027628411076458
85,9365,118.015194,8.030607,0.0012313681786235,0.12150765228938808
86,4694,95.796828,-25.173308,0.001226101312178,0.12273375360156608
87,4090,92.463883,-29.916724,0.0012220519674093,0.12395580556897537
88,10038,120.100567,12.774024,0.0012214427893044,0.12517724835827976
89,6639,106.736756,-10.943058,0.0012213341512897,0.12639858250956945
90,8792,286.623858,3.287191,0.0012175896086142,0.12761617211818366
91,11132,125.549355,20.679718,0.0012155696776512,0.12883174179583487
92,9589,116.370914,9.611746,0.001214042653425,0.13004578444925988
93,13204,269.904141,36.491106,0.0012083807919319,0.13125416524119177
94,9139,116.957809,6.449469,0.0012074382328685,0.13246160347406027
95,8339,289.789171,0.124913,0.0012060845042097,0.13366768797826997
96,6862,104.875477,-9.36192,0.0012039865234422,0.13487167450171217
97,12053,278.871625,27.004273,0.0012038159614708,0.13607549046318296
98,12568,134.431941,31.74769,0.0012019052302804,0.13727739569346337
99,12172,132.225728,28.585412,0.0012018673898365,0.13847926308329986
100,10358,281.1342,14.355163,0.0012001885704153,0.13967945165371515
101,8567,289.946819,1.706052,0.0011964926903287,0.14087594434404385
102,9364,116.418397,8.030607,0.001194588636895,0.14207053298093886
103,11555,127.133939,23.841996,0.001183445056997,0.14325397803793585
