Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,10,50,1,10,0.268081,9.64796,4.119e-06,0 1 2 3 4 5 6 7 8 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,10,50,1,11,0.295272,9.77596,7.19736,0 1 9 4 2 6 8 3 5 7 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,10,50,1,11,0.295272,9.77596,0.925953,0 1 9 4 2 6 8 3 5 7 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,10,50,1,11,0.294263,9.8359,0.000724802,0 1 4 2 6 5 7 3 8 10 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,10,50,1,11,0.295272,9.96768,0.7099,0 1 2 8 5 7 3 6 4 9 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,20,50,1,17,0.437638,19.044,5.475e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,20,50,1,20,0.495055,19.6287,6.89712,0 18 12 16 17 14 15 9 4 2 10 1 6 11 8 3 5 7 13 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,20,50,1,20,0.495055,19.3691,1.26776,0 1 4 12 16 17 14 15 9 18 2 10 6 11 8 3 5 7 13 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,20,50,1,20,0.495055,19.5605,0.000985004,0 1 17 14 15 16 9 12 4 18 2 6 10 8 11 3 5 7 13 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200225_060421_7dt_separate.csv,20,50,1,20,0.495055,19.5434,1.66747,0 1 4 12 15 9 16 17 14 18 2 6 10 8 11 3 5 7 13 100
