Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,10,50,1,10,0.275449,9.10338,3.065e-06,0 1 2 3 6 7 11 13 14 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.64054,4.81447,0 1 16 2 6 11 14 13 3 7 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.69854,0.325997,0 1 14 3 13 7 11 6 2 16 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.69046,0.000542137,0 1 6 2 11 14 16 7 3 13 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,10,50,1,11,0.294088,9.84631,0.184444,0 13 3 11 14 1 16 7 2 6 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,20,50,1,18,0.381732,19.6793,3.223e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.7324,3.74587,0 1 7 3 19 32 13 39 14 6 37 11 2 16 20 17 36 25 42 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.5637,0.537097,0 1 39 13 32 19 7 3 14 11 2 16 20 6 17 37 36 25 42 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.7324,0.00138556,0 1 32 13 19 3 39 7 16 14 11 2 20 6 17 37 36 25 42 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,20,50,1,20,0.396206,19.4961,1.32613,0 1 11 14 3 39 13 32 19 7 16 20 2 6 17 37 36 25 42 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,30,50,1,24,0.414105,29.3473,3.31e-06,0 1 2 3 6 7 11 13 14 16 17 19 20 25 32 36 37 39 42 51 54 57 59 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.4123,3.71856,0 7 19 13 32 64 51 67 39 3 14 2 6 37 62 11 1 16 20 17 59 36 65 54 25 42 68 57 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.428741,29.7854,0.688895,0 1 14 11 2 6 17 37 65 42 57 70 25 54 36 59 20 16 7 3 39 13 19 32 67 51 64 79 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.5697,0.00197379,0 1 64 32 51 67 13 19 7 16 3 39 14 11 2 20 62 6 17 59 37 36 65 54 25 42 68 57 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191215_223052_7dt_separate.csv,30,50,1,29,0.429861,29.4063,308.45,0 13 67 51 64 32 19 3 39 14 1 7 16 20 2 11 62 6 17 37 59 36 65 54 25 42 68 57 100
