Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,10,0.266999,9.14477,5.022e-06,0 1 2 3 4 5 6 7 8 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,11,0.296848,9.8705,3.45408,0 1 6 5 8 7 2 4 3 9 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,11,0.296848,9.8705,0.776848,0 1 6 5 8 7 2 4 3 9 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,11,0.296848,9.8705,0.000389839,0 1 6 5 8 7 2 4 3 9 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,10,50,1,11,0.296848,9.8705,0.440753,0 1 6 5 8 7 2 4 3 9 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,18,0.464163,19.9531,4.071e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 19 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,20,0.506268,19.9653,3.86062,0 1 6 17 16 13 12 14 5 8 7 2 4 15 3 10 9 11 18 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,20,0.505177,19.7821,1.01527,0 1 6 17 16 13 12 14 5 8 7 2 4 15 3 10 9 11 19 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,20,0.506268,19.9884,0.000956389,0 1 16 13 12 14 17 6 5 8 7 2 4 15 3 10 9 11 18 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,20,50,1,20,0.506268,19.9924,1.5244,0 1 5 12 16 13 14 17 6 8 7 2 4 15 3 10 9 11 18 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,24,0.570686,29.9196,4.287e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 24 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,28,0.628869,29.5796,3.59884,0 1 8 7 2 15 25 11 19 23 22 18 9 10 3 4 21 12 13 16 24 20 14 26 17 6 5 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,29,0.639554,29.6197,1.55148,0 1 21 17 24 20 16 13 12 14 26 6 5 8 7 2 4 15 3 27 25 10 9 11 19 28 23 18 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,29,0.642089,29.9023,0.0021392,0 1 24 20 16 13 12 14 26 17 6 5 21 8 7 2 4 15 3 27 25 10 9 11 19 23 18 22 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,30,50,1,29,0.642089,29.9019,10.0117,0 6 17 26 16 20 24 13 12 14 5 21 1 8 7 2 4 15 3 27 25 10 9 11 19 23 18 22 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,29,0.642089,39.1752,4.091e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,37,0.731865,39.5305,4.83883,0 1 34 5 8 7 2 15 11 19 28 33 22 29 18 23 31 9 10 25 27 3 4 30 21 6 26 17 14 12 13 16 20 32 24 36 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,38,0.732445,39.7596,2.05918,0 1 21 17 20 24 32 16 13 12 14 26 6 5 8 46 7 2 4 15 30 3 27 25 10 9 50 11 19 28 31 23 18 35 33 22 29 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,38,0.740279,39.8509,0.0033786,0 1 24 32 20 16 13 12 14 36 17 26 6 5 21 34 8 7 2 4 15 30 3 27 25 10 9 11 19 28 31 23 18 35 33 22 29 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,40,50,1,38,0.740279,39.8221,12.1272,0 1 21 26 13 16 32 24 20 12 14 36 17 6 5 34 8 7 2 4 3 27 15 30 25 10 9 11 19 28 31 23 18 35 33 22 29 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,35,0.712819,49.1514,4.389e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 34 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,46,0.798193,49.7546,4.87197,0 21 5 6 17 36 41 32 24 20 16 13 12 14 26 1 34 8 7 2 4 3 27 25 15 30 10 42 9 40 11 28 23 19 31 18 33 35 22 29 37 38 39 43 44 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,46,0.789407,48.973,4.54244,0 1 25 42 9 40 11 19 31 35 22 29 37 43 44 33 18 23 28 61 50 48 10 27 3 30 15 4 2 7 8 34 21 5 6 26 14 36 17 12 13 16 20 24 32 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,46,0.798193,49.5128,0.0049118,0 1 24 32 41 20 16 13 12 14 36 17 26 6 5 21 34 8 7 2 4 15 30 3 27 10 25 42 9 40 11 19 28 31 23 18 35 33 22 29 37 43 39 38 44 100
Gurobi,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,50,50,1,47,0.802233,49.9781,600.306,0 1 34 26 14 12 16 20 32 41 24 13 36 17 6 5 21 46 7 8 45 2 49 4 15 30 3 27 10 25 42 9 40 11 19 28 31 23 18 35 33 22 29 37 39 38 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,40,0.75605,59.9697,4.47e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,53,0.834794,59.3124,3.90464,0 1 5 21 34 6 36 26 12 13 16 20 45 46 7 4 49 3 27 25 10 48 9 19 18 28 40 50 11 33 35 37 39 38 43 44 29 22 31 23 42 15 30 2 8 17 14 24 32 41 51 53 100
