Rank,index,RA,Dec,Probability,CumulativeProb
1,3610,109.737694,49.140217,0.0401132523348837,0.0401132523348837
2,3683,111.498175,52.302495,0.0381684948573947,0.0782817471922784
3,3872,111.563154,61.789328,0.0358514373930063,0.11413318458528471
4,3532,109.05902,45.977939,0.0354446045801442,0.1495777891654289
5,3925,115.599467,64.951605,0.0324165838910544,0.1819943730564833
6,3751,108.65381,55.464772,0.0296083126804452,0.2116026857369285
7,3971,116.650041,68.113883,0.0284196110913282,0.2400222968282567
8,3815,115.257528,58.62705,0.0280590812046487,0.26808137803290544
9,3449,104.614639,42.815662,0.0271907628608631,0.2952721408937685
10,3752,114.231877,55.464772,0.0261818380188062,0.3214539789125747
11,3814,109.183311,58.62705,0.0259878520380984,0.3474418309506731
12,3450,108.925597,42.815662,0.0230286020500562,0.3704704330007293
13,4011,112.789409,71.276161,0.0225873370444825,0.3930577700452118
14,3271,103.225126,36.491106,0.022387627254453,0.4154453972996648
15,3362,103.661947,39.653384,0.0221922389355486,0.4376376362352134
16,3363,107.769233,39.653384,0.0199807294253851,0.4576183656605985
17,3177,103.162182,33.328829,0.0190517591700491,0.4766701248306476
18,3531,104.508556,45.977939,0.0183849403674517,0.4950550651980993
19,4046,111.892896,74.438438,0.0173069575330882,0.5123620227311875
20,3079,101.25057,30.166551,0.0171456488921992,0.5295076716233866
21,3682,106.326767,52.302495,0.0162767039144884,0.5457843755378751
22,4097,114.322096,80.762994,0.0160099815652271,0.5617943571031022
23,3873,118.252763,61.789328,0.0159261615762432,0.5777205186793454
24,4047,123.680406,74.438438,0.0146053367594481,0.5923258554387935
25,4076,124.725937,77.600716,0.0144345545493308,0.6067604099881243
26,3609,104.90396,49.140217,0.0131959209453307,0.619956330933455
27,4012,122.640525,71.276161,0.0127977347388231,0.6327540656722781
28,2979,101.266109,27.004273,0.0126258517419592,0.6453799174142373
29,4075,109.998703,77.600716,0.0121554756700078,0.6575353930842451
30,3272,107.158555,36.491106,0.0114855932286415,0.6690209863128866
31,4114,134.208926,83.925271,0.0113976797788396,0.6804186660917263
32,3924,108.130407,64.951605,0.010734700055773,0.6911533661474993
33,3970,108.166693,68.113883,0.0099329114264957,0.701086277573995
34,2768,96.073581,20.679718,0.0095945238021506,0.7106808013761456
35,2875,99.856966,23.841996,0.009340157553538,0.7200209589296837
36,4126,283.265738,87.087549,0.0089723039417768,0.7289932628714605
37,4124,158.791052,87.087549,0.0089080023800326,0.7379012652514931
38,2659,94.527623,17.51744,0.0086079856935671,0.7465092509450603
39,2978,97.716867,27.004273,0.0082224093367992,0.7547316602818595
40,4123,96.553709,87.087549,0.0080931355540977,0.7628247958359572
41,2874,96.399654,23.841996,0.0076032538448122,0.7704280496807694
42,2549,92.36264,14.355163,0.0075269525510505,0.7779550022318199
43,2437,92.166779,11.192885,0.0074779222330882,0.7854329244649081
44,4113,104.326923,83.925271,0.0072966299330041,0.7927295543979122
45,4098,134.022462,80.762994,0.0070466275173497,0.7997761819152619
46,4119,283.618942,83.925271,0.0065551487397058,0.8063313306549676
47,4106,291.625388,80.762994,0.0064463171660389,0.8127776478210066
48,3080,104.908208,30.166551,0.0062075117607711,0.8189851595817776
49,4125,221.028395,87.087549,0.00572528052053,0.8247104401023077
50,4088,301.452745,77.600716,0.0055849250589789,0.8302953651612865
51,2324,90.271043,8.030607,0.0055602933172795,0.835855658478566
52,3611,114.571428,49.140217,0.0054616815828132,0.8413173400613793
53,4062,300.493053,74.438438,0.0053605346992246,0.8466778747606039
54,3176,99.37743,33.328829,0.0052515697232883,0.8519294444838922
55,3178,106.946934,33.328829,0.0048599460073407,0.8567893904912329
56,2769,99.453639,20.679718,0.0046394164097742,0.8614288069010071
57,4030,299.960598,71.276161,0.0046094791781964,0.8660382860792035
58,3926,123.068527,64.951605,0.0046091520701077,0.8706474381493112
59,2550,95.626834,14.355163,0.004406776425209,0.8750542145745203
60,2210,88.506046,4.86833,0.0036873073902887,0.8787415219648089
61,2660,97.843681,17.51744,0.0036344515303647,0.8823759734951736
62,3078,97.592932,30.166551,0.0032962294485893,0.8856722029437629
63,3684,116.669583,52.302495,0.0032674836399575,0.8889396865837205
64,3972,125.133388,68.113883,0.0032520282393472,0.8921917148230677
65,4087,286.725511,77.600716,0.0031704252468358,0.8953621400699034
66,3993,303.283685,68.113883,0.00316666812287,0.8985288081927735
67,2096,86.469223,1.706052,0.0031090094832469,0.9016378176760204
68,3950,302.325967,64.951605,0.0029845819645616,0.904622399640582
69,4120,313.500945,83.925271,0.0029768572086495,0.9075992568492315
70,3533,113.609483,45.977939,0.0023154923818494,0.9099147492310808
71,4127,345.503081,87.087549,0.0022138514065584,0.9121286006376392
72,2436,88.943186,11.192885,0.0021949559617679,0.9143235565994071
73,2876,103.314278,23.841996,0.0021728665491871,0.9164964231485943
74,1981,84.271542,-1.456226,0.0021650144905052,0.9186614376390995
75,4107,311.325754,80.762994,0.0021105697821877,0.9207720074212872
76,2980,104.815351,27.004273,0.0020985790618256,0.9228705864831128
77,4061,288.705543,74.438438,0.0020442131842318,0.9249147996673446
78,3992,294.800338,68.113883,0.0019908536756133,0.9269056533429578
79,3871,104.873546,61.789328,0.0019831477818128,0.9288888011247707
80,4115,164.090929,83.925271,0.0019751844993422,0.9308639856241129
81,3270,99.291696,36.491106,0.0019744780185194,0.9328384636426322
82,3900,298.872189,61.789328,0.0019425317819244,0.9347809954245566
83,2323,87.077447,8.030607,0.0019046978778523,0.9366856933024089
84,2209,85.332318,4.86833,0.0017269193669521,0.938412612669361
85,3846,303.558266,58.62705,0.0016970904632504,0.9401097031326114
