Rank,index,RA,Dec,Probability,CumulativeProb
1,467,334.13585,-52.052668,0.0386288194016249,0.0386288194016249
2,620,330.389825,-45.728113,0.0384403638009697,0.0770691832025946
3,398,336.815289,-55.214946,0.0327978425621815,0.1098670257647761
4,541,330.463235,-48.89039,0.0309439233147567,0.1408109490795328
5,3102,185.376237,30.166551,0.0252860245147417,0.1660969735942745
6,703,326.663898,-42.565835,0.0250804518079268,0.19117742540220128
7,334,340.572244,-58.377223,0.0245540399212182,0.21573146532341947
8,3002,182.898677,27.004273,0.0244723888935881,0.24020385421700757
9,542,335.272771,-48.89039,0.0227530517587101,0.2629569059757177
10,790,325.573496,-39.403557,0.0222557910828775,0.2852126970585952
11,704,330.957551,-42.565835,0.0217158767222247,0.3069285737808199
12,2898,179.375144,23.841996,0.01902659072801,0.3259551645088299
13,3200,190.211478,33.328829,0.0177198010693536,0.3436749655781835
14,882,326.865181,-36.24128,0.0174982151429633,0.3611731807211468
15,976,323.716312,-33.079002,0.0168602714806015,0.3780334522017483
16,275,341.224921,-61.539501,0.0168472383977747,0.39488069059952297
17,3199,186.426726,33.328829,0.0167093301190803,0.4115900207186033
18,3001,179.349435,27.004273,0.0165776503365477,0.42816767105515097
19,3294,193.694011,36.491106,0.0160215853112867,0.4441892563664377
20,791,329.666031,-39.403557,0.0153846451064875,0.4595739014729252
21,2792,177.194969,20.679718,0.0133557893424859,0.4729296908154111
22,3101,181.718599,30.166551,0.0126250078936168,0.4855546987090279
23,881,322.94436,-36.24128,0.0123656054201981,0.497920304129226
24,1074,321.171186,-29.916724,0.0113830369899712,0.5093033411191972
25,222,349.588092,-64.701779,0.011055125970011,0.5203584670892082
26,468,339.278293,-52.052668,0.0103747938282428,0.530733260917451
27,2683,174.11303,17.51744,0.0101684638117957,0.5409017247292467
28,2897,175.917832,23.841996,0.0097289345359586,0.5506306592652053
29,3385,198.129529,39.653384,0.0097187998391646,0.5603494591043698
30,3293,189.760581,36.491106,0.0096846965048011,0.5700341556091709
31,173,350.211966,-67.864056,0.0092732771214133,0.5793074327305843
32,3103,189.033875,30.166551,0.0090879471996962,0.5883953799302805
33,276,347.860655,-61.539501,0.0089712731057657,0.5973666530360462
34,2791,173.814911,20.679718,0.008775261190277,0.6061419142263232
35,1175,319.42166,-26.754447,0.0083885220872021,0.6145304363135253
36,333,334.541097,-58.377223,0.0083458061045897,0.622876242418115
37,621,334.919893,-45.728113,0.0081152051635179,0.630991447581633
38,221,342.188005,-64.701779,0.0079838749166659,0.6389753224982988
39,2573,170.703297,14.355163,0.0076060233032174,0.6465813458015162
40,399,342.358288,-55.214946,0.0072388817348812,0.6538202275363973
41,131,359.833081,-71.026334,0.0071801454365271,0.6610003729729245
42,3386,202.236815,39.653384,0.007052889280782,0.6680532622537064
43,1279,319.256881,-23.592169,0.007009181214918,0.6750624434686244
44,3295,197.627441,36.491106,0.0069888786969816,0.682051322165606
45,619,325.859757,-45.728113,0.0062464563580112,0.6882977785236173
46,2461,169.533005,11.192885,0.0061211021375169,0.6944188806611342
47,1075,324.819612,-29.916724,0.005934859544398,0.7003537402055322
48,3384,194.022243,39.653384,0.0058328672336915,0.7061866074392237
49,3003,186.447919,27.004273,0.005621813465311,0.7118084209045347
50,3473,208.077625,42.815662,0.005348834765597,0.7171572556701317
51,64,7.36523,-74.188612,0.0053399675022623,0.722497223172394
52,1176,322.963067,-26.754447,0.0053275541030604,0.7278247772754544
53,2899,182.832456,23.841996,0.0052359528758757,0.7330607301513301
54,3472,203.766667,42.815662,0.0052032248108348,0.7382639549621649
55,397,331.272289,-55.214946,0.0051934670952222,0.7434574220573871
56,174,358.604301,-67.864056,0.0051389366433089,0.748596358700696
57,2682,170.796971,17.51744,0.0050720629953322,0.7536684216960282
58,2348,166.917332,8.030607,0.0050428509906492,0.7587112726866774
59,1385,317.99252,-20.429891,0.0048823426862308,0.7635936153729082
60,3201,193.99623,33.328829,0.0048508831491871,0.7684444985220953
61,2574,173.967491,14.355163,0.0041958216329223,0.7726403201550176
62,977,327.490279,-33.079002,0.0040945402108709,0.7767348603658885
63,466,328.993407,-52.052668,0.0039810965667645,0.7807159569326529
64,975,319.942345,-33.079002,0.0039582256249153,0.7846741825575683
65,3474,212.388582,42.815662,0.0037355307613764,0.7884097133189447
66,65,18.971133,-74.188612,0.0037183848655877,0.7921280981845324
67,2234,164.675502,4.86833,0.0036773199586793,0.7958054181432117
68,335,346.603391,-58.377223,0.0036044430527508,0.7994098611959625
69,1493,316.880903,-17.267614,0.0035180209416504,0.8029278821376129
70,95,9.693892,-71.026334,0.0034023346886556,0.8063302168262685
71,130,350.106992,-71.026334,0.0032968668256993,0.8096270836519678
72,40,23.978069,-77.350889,0.0032946831302459,0.8129217667822137
73,1278,315.806185,-23.592169,0.0032648847242966,0.8161866515065104
74,3471,199.455709,42.815662,0.0031824057186845,0.8193690572251948
75,1492,313.569371,-17.267614,0.0031750061246015,0.8225440633497964
76,3555,213.71968,45.977939,0.0031368050486149,0.8256808683984113
77,1384,314.617984,-20.429891,0.0031012474941528,0.828782115892564
78,2460,166.309412,11.192885,0.0028777757794173,0.8316598916719813
79,3387,206.344101,39.653384,0.0028742602293903,0.8345341519013716
80,3556,218.270144,45.977939,0.0028644044603139,0.8373985563616855
