Rank,index,RA,Dec,Probability,CumulativeProb
1,713,10.448325,-39.403557,0.0661996457628746,0.0661996457628746
2,714,14.54086,-39.403557,0.0648077861865836,0.1310074319494582
3,801,9.27869,-36.24128,0.0486920709910177,0.17969950294047587
4,800,5.357869,-36.24128,0.0405040655585233,0.2202035684989992
5,715,18.633395,-39.403557,0.0310710135345664,0.25127458203356556
6,632,21.814557,-42.565835,0.0277953524244035,0.27906993445796907
7,1394,348.363343,-20.429891,0.0271866503044716,0.30625658476244066
8,802,13.199511,-36.24128,0.026900057612402,0.33315664237484266
9,716,22.72593,-39.403557,0.0238835772154555,0.35704021959029814
10,633,26.10821,-42.565835,0.0233726044747232,0.38041282406502136
11,630,13.227252,-42.565835,0.0229053913097835,0.40331821537480483
12,891,2.92914,-33.079002,0.0228049996045758,0.42612321497938066
13,1288,350.313142,-23.592169,0.0223430812968099,0.44846629627619056
14,631,17.520904,-42.565835,0.0219997383158688,0.4704660345920594
15,1502,346.684697,-17.267614,0.0208406119000861,0.4913066464921455
16,892,6.703107,-33.079002,0.0178636449153373,0.5091702914074828
17,712,6.355791,-39.403557,0.0166571872648169,0.5258274786722997
18,1289,353.763837,-23.592169,0.0110318660111381,0.5368593446834379
19,1393,344.988807,-20.429891,0.0109294481071097,0.5477887927905476
20,1501,343.373164,-17.267614,0.0103808871932412,0.5581696799837887
21,717,26.818464,-39.403557,0.0103043245485289,0.5684740045323177
22,1395,351.737879,-20.429891,0.0102864994716368,0.5787605040039545
23,3616,138.740098,49.140217,0.0102354432497106,0.5889959472536651
24,4081,198.362107,77.600716,0.00993763980655,0.5989335870602152
25,3689,142.526623,52.302495,0.0098765615778922,0.6088101486381073
26,799,1.437048,-36.24128,0.009678650348328,0.6184887989864354
27,1612,345.085116,-14.105336,0.0095227220300287,0.6280115210164641
28,3456,134.791343,42.815662,0.0088397819629839,0.6368513029794479
29,3538,136.361801,45.977939,0.0086834000386582,0.6455347030181061
30,3757,142.122211,55.464772,0.0084487294688903,0.6539834324869964
31,1287,346.862446,-23.592169,0.008066352293315,0.6620497847803114
32,4080,183.634873,77.600716,0.0076363426676883,0.6696861274479997
33,3369,132.41295,39.653384,0.00741895842394,0.6771050858719397
34,1611,341.824529,-14.105336,0.0072867060544376,0.6843917919263773
35,634,30.401863,-42.565835,0.007202600984021,0.6915943929103984
36,3279,134.692564,36.491106,0.0070130403647142,0.6986074332751125
37,1184,351.294318,-26.754447,0.0069533928981021,0.7055608261732147
38,3370,136.520236,39.653384,0.0068411506480529,0.7124019768212676
39,1185,354.835725,-26.754447,0.006625411864827,0.7190273886860946
40,1503,349.99623,-17.267614,0.0063695036271449,0.7253968923132396
41,4102,212.823925,80.762994,0.0060063380324293,0.7314032303456689
42,3278,130.759134,36.491106,0.0058830457510034,0.7372862760966723
43,629,8.933599,-42.565835,0.0057330426539534,0.7430193187506257
44,556,40.465464,-45.728113,0.0056922796783211,0.7487115984289467
45,3820,145.628615,58.62705,0.0055313478296492,0.7542429462585959
46,3185,133.440198,33.328829,0.0053421086133176,0.7595850548719135
47,803,17.120331,-36.24128,0.0051183252562464,0.76470338012816
48,3184,129.655446,33.328829,0.0048730759606728,0.7695764560888327
49,1723,343.039813,-10.943058,0.0048639958804,0.7744404519692327
50,3539,140.912264,45.977939,0.0047114364819632,0.7791518884511959
51,3087,130.511672,30.166551,0.004611796741463,0.7837636851926588
52,3688,137.355215,52.302495,0.0046026883366683,0.7883663735293271
53,4101,193.123559,80.762994,0.0045053240355084,0.7928716975648356
54,1722,339.818969,-10.943058,0.0044315597081492,0.7973032572729848
55,3457,139.102301,42.815662,0.0044137030368233,0.8017169603098081
56,555,35.935396,-45.728113,0.0042554475770747,0.8059724078868828
57,3617,143.573832,49.140217,0.0040560910525515,0.8100284989394343
58,986,0.109695,-29.916724,0.0040189199699982,0.8140474189094324
59,3758,147.700278,55.464772,0.0039554456957017,0.8180028646051342
60,893,10.477074,-33.079002,0.0038877458675516,0.8218906104726857
61,1835,340.123821,-7.780781,0.0038191897754326,0.8257098002481184
62,3930,152.944767,64.951605,0.0035010171476015,0.8292108173957199
63,804,21.041152,-36.24128,0.0032376264670132,0.8324484438627331
64,553,26.87526,-45.728113,0.0032050844071408,0.8356535282698739
65,2987,129.660046,27.004273,0.0031807644089837,0.8388342926788577
66,1084,357.655446,-29.916724,0.0030732173981772,0.8419075100770349
67,985,357.682012,-33.079002,0.0030646302118927,0.8449721402889276
68,3976,159.066778,68.113883,0.0029270521261509,0.8478991924150785
69,3878,151.700805,61.789328,0.0029083532869525,0.850807545702031
70,4082,213.089341,77.600716,0.0027322203309454,0.8535397660329764
71,987,3.758121,-29.916724,0.0027292096415962,0.8562689756745726
72,4053,194.405465,74.438438,0.0026562717172414,0.858925247391814
73,4052,182.617955,74.438438,0.0026108808203955,0.8615361282122095
74,4103,232.524291,80.762994,0.0025963080143784,0.8641324362265879
75,805,24.961973,-36.24128,0.0024939673978209,0.8666264036244088
76,480,37.081545,-48.89039,0.0024345764578704,0.8690609800822792
77,552,22.345192,-45.728113,0.0024258159950203,0.8714867960772995
78,557,44.995533,-45.728113,0.0023921966838907,0.8738789927611902
79,1948,338.169767,-4.618503,0.0022675542404402,0.8761465470016304
80,1834,336.932159,-7.780781,0.0022347935196703,0.8783813405213007
81,2883,127.515463,23.841996,0.0021945921446089,0.8805759326659096
82,1083,354.00702,-29.916724,0.0021676815867033,0.8827436142526129
83,481,41.891081,-48.89039,0.0020720772739827,0.8848156915265957
84,711,2.263256,-39.403557,0.0020614773489304,0.886877168875526
85,3877,145.011196,61.789328,0.0020315231477851,0.8889086920233111
86,1613,348.345702,-14.105336,0.0020313911002651,0.8909400831235762
87,554,31.405328,-45.728113,0.0018946507787878,0.892834733902364
88,3086,126.854034,30.166551,0.0018377223986979,0.894672456301062
89,3615,133.906364,49.140217,0.001782494085709,0.8964549503867709
90,2777,126.494101,20.679718,0.0017189070924714,0.8981738574792423
91,2060,334.172187,-1.456226,0.0016544585851465,0.8998283160643887
92,4016,162.044985,71.276161,0.0016217635830908,0.9014500796474796
93,4051,170.830445,74.438438,0.0016146894942665,0.903064769141746
94,1947,334.997188,-4.618503,0.001605978089279,0.904670747231025
95,3821,151.702832,58.62705,0.0016032974145911,0.9062740446456161
96,2986,126.110804,27.004273,0.0015691352004587,0.9078431798460748
97,1186,358.377131,-26.754447,0.0015526619875437,0.9093958418336184
98,3819,139.554398,58.62705,0.0015366268418134,0.9109324686754319
99,718,30.910999,-39.403557,0.0015278039246539,0.9124602726000858
100,3690,147.698031,52.302495,0.0014449297046883,0.9139052023047741
