Rank,index,RA,Dec,Probability,CumulativeProb
1,2282,317.014413,4.86833,0.1863083839640657,0.1863083839640657
2,2283,320.188141,4.86833,0.1452826678325106,0.33159105179657633
3,2395,317.016316,8.030607,0.1335505762119321,0.46514162800850845
4,2170,320.581547,1.706052,0.1084816075177773,0.5736232355262858
5,2169,317.417867,1.706052,0.0814467832917917,0.6550700188180775
6,2396,320.209911,8.030607,0.0387788573475336,0.6938488761656111
7,2507,317.818271,11.192885,0.0342942940466109,0.728143170212222
8,3038,310.671392,27.004273,0.0290250664243849,0.7571682366366068
9,1183,347.752912,-26.754447,0.0232526351496248,0.7804208717862317
10,2055,318.355691,-1.456226,0.0202006826751479,0.8006215544613795
11,2936,310.753004,23.841996,0.0200009885285975,0.820622542989977
12,1182,344.211505,-26.754447,0.0169001600731735,0.8375227030631506
13,3136,309.735919,30.166551,0.0153521013139701,0.8528748043771207
14,2506,314.594679,11.192885,0.0141849588973516,0.8670597632744723
15,2056,321.51899,-1.456226,0.0114845527091782,0.8785443159836506
16,1287,346.862446,-23.592169,0.0112290835514826,0.8897733995351331
17,2832,312.397282,20.679718,0.0105132894252804,0.9002866889604135
18,2617,314.327834,14.355163,0.0073344115688757,0.9076211005292892
19,2937,314.210316,23.841996,0.0069706618196809,0.9145917623489701
20,2725,313.387493,17.51744,0.006752513349774,0.9213442756987441
21,3135,306.078281,30.166551,0.0066220454717616,0.9279663211705057
22,2618,317.592028,14.355163,0.005902266777951,0.9338685879484567
23,3037,307.12215,27.004273,0.0046679820631822,0.9385365700116389
24,3231,307.53879,33.328829,0.0037561235698879,0.9422926935815268
25,1286,343.41175,-23.592169,0.0036883831207377,0.9459810767022645
26,1081,346.710168,-29.916724,0.0035594009991272,0.9495404777013917
27,1830,324.165509,-7.780781,0.0032313375281455,0.9527718152295372
28,2833,315.77734,20.679718,0.0031880743339395,0.9559598895634768
29,1717,323.714747,-10.943058,0.0030663554586396,0.9590262450221164
30,1718,326.935591,-10.943058,0.0030214872841866,0.962047732306303
31,2726,316.703552,17.51744,0.0028285034124684,0.9648762357187715
32,3039,314.220634,27.004273,0.002347025024555,0.9672232607433264
33,1607,328.782183,-14.105336,0.0021033109252084,0.9693265716685349
34,2394,313.82272,8.030607,0.0017613803452754,0.9710879520138103
35,1942,319.134291,-4.618503,0.0016934849009611,0.9727814369147714
36,1943,322.306871,-4.618503,0.0015627802195846,0.9743442171343559
37,3747,86.341543,55.464772,0.0013872229727665,0.9757314401071224
38,1184,351.294318,-26.754447,0.0013806203882693,0.9771120604953917
39,3811,90.960659,58.62705,0.0012407739926029,0.9783528344879946
40,1606,325.521596,-14.105336,0.0009930628751974,0.979345897363192
41,1831,327.357172,-7.780781,0.000886811865793,0.980232709228985
42,3869,91.494329,61.789328,0.0008353221561694,0.9810680313851544
43,2284,323.361868,4.86833,0.0008237010936865,0.9818917324788409
44,3230,303.754038,33.328829,0.0007982760189153,0.9826900084977561
45,3810,84.886442,58.62705,0.0007886479353815,0.9834786564331376
46,3678,85.641135,52.302495,0.0007745669569592,0.9842532233900968
47,1719,330.156436,-10.943058,0.0007744430693313,0.9850276664594281
48,2171,323.745227,1.706052,0.000728835487392,0.9857565019468201
49,3748,91.91961,55.464772,0.0006666210402906,0.9864231229871107
50,4044,88.317877,74.438438,0.0006487613545143,0.987071884341625
51,2281,313.840686,4.86833,0.0005677159247861,0.9876396002664111
52,2831,309.017225,20.679718,0.0005445980689121,0.9881841983353231
53,4008,83.236064,71.276161,0.0005346967053002,0.9887188950406233
54,3968,91.199998,68.113883,0.0005302291267954,0.9892491241674186
55,1082,350.358594,-29.916724,0.0005198257570089,0.9897689499244275
56,2057,324.682289,-1.456226,0.0004963945111118,0.9902653444355394
57,3868,84.804721,61.789328,0.0004936670843384,0.9907590115198778
58,3323,307.763475,36.491106,0.0004298593298888,0.9911888708497666
59,2508,321.041864,11.192885,0.0004269618202862,0.9916158326700528
60,4009,93.087179,71.276161,0.0004236496025761,0.992039482272629
61,3679,90.812543,52.302495,0.0004136374840032,0.9924531197566322
62,3922,93.192287,64.951605,0.0004135505486219,0.9928666703052541
63,3921,85.723227,64.951605,0.0003754201351107,0.9932420904403648
64,1829,320.973847,-7.780781,0.000364657029334,0.9936067474696988
65,3605,85.569024,49.140217,0.0003461385755181,0.9939528860452169
66,2724,310.071434,17.51744,0.0003456263413706,0.9942985123865875
67,1608,332.042769,-14.105336,0.0003394952206226,0.9946380076072101
68,1497,330.127034,-17.267614,0.0003360033178179,0.994974010925028
69,2935,307.295692,23.841996,0.0003267711811375,0.9953007821061656
