Rank,index,RA,Dec,Probability,CumulativeProb
1,3138,317.051194,30.166551,0.0528788134150634,0.0528788134150634
2,3325,315.630335,36.491106,0.0516372739008515,0.1045160873159149
3,3040,317.769876,27.004273,0.0479619094559019,0.15247799677181678
4,2834,319.157398,20.679718,0.0405378630838191,0.19301585985563588
5,3233,315.108294,33.328829,0.0401468216462452,0.23316268150188107
6,3413,313.133541,39.653384,0.0376171674010557,0.27077984890293677
7,2727,320.01961,17.51744,0.03654267157252,0.3073225204754568
8,2619,320.856222,14.355163,0.0345012710565577,0.3418237915320145
9,3234,318.893046,33.328829,0.032355816902107,0.37417960843412146
10,2508,321.041864,11.192885,0.0304609668083299,0.40464057524245134
11,2938,317.667628,23.841996,0.0301976796249748,0.4348382548674261
12,2939,321.12494,23.841996,0.0288403425241115,0.4636785973915376
13,3497,311.54061,42.815662,0.026755043029136,0.4904336404206736
14,3041,321.319118,27.004273,0.0194696173102734,0.509903257730947
15,3576,309.279414,45.977939,0.019094331192047,0.528997588922994
16,2056,321.51899,-1.456226,0.0187951649937631,0.5477927539167571
17,2396,320.209911,8.030607,0.0176447163570193,0.5654374702737763
18,2170,320.581547,1.706052,0.016991230546679,0.5824287008204553
19,2283,320.188141,4.86833,0.0161759519332586,0.5986046527537139
20,3651,307.92079,49.140217,0.0159945160901843,0.6145991688438982
21,3414,317.240827,39.653384,0.0149594774384084,0.6295586462823066
22,1829,320.973847,-7.780781,0.0147776869902287,0.6443363332725354
23,2397,323.403506,8.030607,0.0144582007436105,0.6587945340161458
24,3139,320.708832,30.166551,0.0140108228666239,0.6728053568827698
25,2835,322.537456,20.679718,0.0137286537696276,0.6865340106523974
26,1943,322.306871,-4.618503,0.0134944056506946,0.700028416303092
27,2284,323.361868,4.86833,0.0133026849683501,0.7133311012714421
28,3498,315.851568,42.815662,0.0119296628239872,0.7252607640954293
29,1716,320.493902,-10.943058,0.011497186670177,0.7367579507656062
30,3577,313.829877,45.977939,0.0099119092318829,0.7466698599974891
31,2171,323.745227,1.706052,0.0097770734177401,0.7564469334152293
32,2728,323.335669,17.51744,0.0085771056139199,0.7650240390291492
33,1605,322.26101,-14.105336,0.0083020847476092,0.7733261237767584
34,3720,302.840271,52.302495,0.0074111451775444,0.7807372689543027
35,3324,311.696905,36.491106,0.0072225441647585,0.7879598131190613
36,3721,308.011679,52.302495,0.0071153332700743,0.7950751463891356
37,3326,319.563764,36.491106,0.0069373101338869,0.8020124565230224
38,1494,320.192436,-17.267614,0.0054950366465581,0.8075074931695806
39,1942,319.134291,-4.618503,0.0054736367903676,0.8129811299599482
40,3786,303.886148,55.464772,0.0050119962892904,0.8179931262492386
41,1604,319.000423,-14.105336,0.0048996066172387,0.8228927328664772
42,1717,323.714747,-10.943058,0.0046663618427658,0.827559094709243
43,3652,312.754525,49.140217,0.004527399974342,0.8320864946835851
44,2620,324.120416,14.355163,0.0044804499297854,0.8365669446133704
45,2509,324.265457,11.192885,0.0042927460917585,0.8408596907051289
46,3845,297.484049,58.62705,0.0040747825620831,0.8449344732672119
47,3785,298.308081,55.464772,0.0037976141743313,0.8487320874415433
48,3650,303.087056,49.140217,0.0037506677210392,0.8524827551625824
49,3137,313.393556,30.166551,0.0035696451179244,0.8560524002805068
50,3899,292.182581,61.789328,0.0033611805344661,0.8594135808149729
51,2618,317.592028,14.355163,0.0030300040288322,0.8624435848438051
52,1386,321.367056,-20.429891,0.002993992281306,0.8654375771251112
53,2507,317.818271,11.192885,0.0028196496211589,0.86825722674627
