Rank,index,RA,Dec,Probability,CumulativeProb
1,13255,12.050798,38.072245,0.0077903897945387,0.0077903897945387
2,12886,11.682735,34.909968,0.007730906165965,0.015521295960503698
3,13073,12.26449,36.491106,0.0076784601730101,0.0231997561335138
4,12695,10.85427,33.328829,0.0076644601818492,0.030864216315363
5,13256,14.059273,38.072245,0.0075286337737288,0.038392850089091796
6,13072,10.297775,36.491106,0.0074793748279079,0.045872224916999695
7,13435,13.791352,39.653384,0.0072262795160357,0.0530985044330354
8,13257,16.067747,38.072245,0.0071358230588031,0.0602343274918385
9,13074,14.231204,36.491106,0.0070726964086042,0.0673070239004427
10,12694,8.961894,33.328829,0.0069439994584652,0.0742510233589079
11,13436,15.844995,39.653384,0.0067570668031447,0.0810080901620526
12,12501,9.855729,31.74769,0.0067397072744175,0.0877477974364701
13,12887,13.61083,34.909968,0.0066355932681874,0.0943833907046575
14,13611,16.769579,41.234523,0.0065956717986532,0.1009790625033107
15,13610,14.667051,41.234523,0.0065662711439709,0.1075453336472816
16,12885,9.75464,34.909968,0.0064559234532259,0.1140012571005075
17,12500,7.996383,31.74769,0.006075921004404,0.1200771781049115
18,13434,11.737709,39.653384,0.006010564662364,0.1260877427672755
19,12696,12.746646,33.328829,0.0059678100934054,0.1320555528606809
20,12884,7.826545,34.909968,0.0059272613978399,0.1379828142585208
21,13437,17.898638,39.653384,0.0059197771997496,0.1439025914582704
22,13612,18.872107,41.234523,0.0056007927202159,0.1495033841784863
23,13075,16.197919,36.491106,0.0055918615269348,0.1550952457054211
24,13781,14.945053,42.815662,0.0055753535973571,0.16067059930277822
25,13782,17.100532,42.815662,0.0055559193615813,0.16622651866435953
26,13783,19.256011,42.815662,0.0055198770703067,0.17174639573466624
27,12693,7.069518,33.328829,0.0054989140241438,0.17724530975881003
28,12304,10.049793,30.166551,0.0054646712086181,0.18270998096742813
29,13254,10.042324,38.072245,0.0054477603583091,0.18815774132573723
30,12502,11.715076,31.74769,0.0054417642082056,0.19359950553394284
31,12303,8.220975,30.166551,0.0052556984885173,0.19885520402246015
32,12888,15.538925,34.909968,0.0051907735190404,0.20404597754150056
33,13609,12.564522,41.234523,0.0051767093175606,0.20922268685906115
34,13071,8.33106,36.491106,0.0051020698465059,0.21432475670556705
35,13950,18.443443,44.396801,0.0050562421300475,0.21938099883561454
36,12499,6.137036,31.74769,0.0050241538141684,0.22440515264978295
37,13258,18.076221,38.072245,0.0049496198844276,0.22935477253421055
38,12302,6.392156,30.166551,0.0047999472685058,0.23415471980271635
39,13949,16.230549,44.396801,0.0047229599697244,0.23887767977244076
40,12697,14.639022,33.328829,0.004696370187418,0.24357404995985876
41,13253,8.03385,38.072245,0.0044663790091526,0.24804042896901135
42,13951,20.656337,44.396801,0.0044487792990426,0.25248920826805393
43,14113,19.541127,45.977939,0.0044093576200703,0.2568985658881242
44,12103,7.982498,28.585412,0.0043975079546086,0.2612960738427328
45,13780,12.789574,42.815662,0.0043961132589616,0.2656921871016944
46,13438,19.952281,39.653384,0.0043052818343518,0.2699974689360462
47,12102,6.181872,28.585412,0.004217822634835,0.2742152915708812
48,13433,9.684066,39.653384,0.0042069120083114,0.2784222035791926
49,12503,13.574422,31.74769,0.0041704483212663,0.2825926519004589
50,13784,21.41149,42.815662,0.0040984885069381,0.286691140407397
51,13608,10.461994,41.234523,0.0040197588634436,0.2907108992708406
52,13613,20.974635,41.234523,0.0039854664498237,0.2946963657206643
53,12883,5.89845,34.909968,0.0039738218920041,0.29867018761266845
54,12104,9.783125,28.585412,0.0039148806377515,0.30258506825042
55,14114,21.816359,45.977939,0.0038266013691512,0.30641166961957117
56,12305,11.878612,30.166551,0.0037953860024244,0.3102070556219956
57,12301,4.563337,30.166551,0.003769815216359,0.31397687083835457
58,13952,22.869231,44.396801,0.0037519448524642,0.3177288156908188
59,14271,19.877458,47.559078,0.003741363603968,0.3214701792947868
60,12101,4.381245,28.585412,0.0037286789512445,0.3251988582460313
61,14112,17.265896,45.977939,0.0037245901628119,0.3289234484088432
62,13070,6.364345,36.491106,0.0036415712572438,0.332565019666087
63,13076,18.164634,36.491106,0.0035464227789481,0.3361114424450351
64,12692,5.177142,33.328829,0.0035178418093662,0.3396292842544013
65,14272,22.220478,47.559078,0.0034479666349167,0.343077250889318
66,14426,23.682855,49.140217,0.0034143818377103,0.3464916327270283
67,13948,14.017654,44.396801,0.0034042531074946,0.3498958858345229
68,12889,17.46702,34.909968,0.0033915923592951,0.353287478193818
69,14115,24.091591,45.977939,0.0033551697789029,0.3566426479727209
70,14273,24.563497,47.559078,0.0033227770168135,0.3599654249895344
71,11900,7.354606,27.004273,0.0032952413557905,0.3632606663453249
72,12698,16.531398,33.328829,0.0032403635046383,0.3665010298499632
73,14425,21.265988,49.140217,0.0032209687511064,0.3697219986010696
74,12498,4.27769,31.74769,0.0032034502116359,0.3729254488127055
75,14270,17.534439,47.559078,0.0031888468796001,0.3761142956923056
76,13432,7.630423,39.653384,0.0031553662098115,0.3792696619021171
77,12105,11.583751,28.585412,0.003061803646695,0.3823314655488121
78,14427,26.099722,49.140217,0.0030617143972324,0.3853931799460445
79,14575,24.906105,50.721356,0.0030560523589098,0.3884492323049543
80,11899,5.579985,27.004273,0.003053185312804,0.39150241761775834
81,14576,27.40359,50.721356,0.0030521422322398,0.39455455984999815
